	Badga	Betta Kurumba	Brahui	Gondi	Kannada	Kodava	Kolami	Kota	Koya	Kurukh	Kuwi	Malayalam	Malto	Ollari Gadba	Parji	Tamil	Telugu	Toda	Tulu	Yeruva
SAND_3	pakke																			
SAND_4										ʧalkuɾu										
SAND_5				uske	usubu		usuka		isike								isuka			
SAND_6			ɾeːk																	
SAND_7																			pojja	
SAY_1									kella							ʧollə~sollə				
SAY_2	eɡəʋə																			
SAY_3					heɭu												ʧeppu			
SAY_4		pəːɭ																		
SAY_5				in											en					
SAY_6								paidu				paɾajuɡa							paɳaɾa	paɾe
SAY_7			paːninɡ			annə														
SAY_8										bakʰna										
SAY_9																		aːʋaɖə		
SAY_10													hauɖpo							
SEE_1	noːɖə	noːɖ			noːɖu	noːʈə		noːʈə										nuːʈ		noːku
SEE_2		najɾ																		
SEE_3			unninɡ																	
SEE_4																paːɾə				
SEE_5																			tuʋaːɾa	
SEE_6							taːna					kaːɳuka				kaːɳ				
SEE_7										jeːɾna										
SEE_8				huɖa					uːɖa								ʧuːɖu			
SEE_9													ʈunɖpo							
SEE_10														ʧu						
SEED_1						kuɾu														kuɾu
SEED_2				peɖe	bede				peːɳɖku							ʋedə				
SEED_3		bissə~biʧʧə								biː										
SEED_4			beʤʤ	viʤʤa	biːʤa												biːʤam~ɡinʤa		biːʤa	
SEED_5	pittə						ʋittanam	ʋitu				vita			vittid		ʋittanam	pittə		
SEED_6										ɡoʈa										
SEED_7												paɾippə								
SIT_1										okʰna										
SIT_2													hokpo							
SIT_3		kuːɾsu~kuːtnu iːɾ			kuɭitiko~kuːtuko												kuːɾʧo			
SIT_4	kuɭəʋə																			
SIT_5			tuːlinɡ~zunɖinɡ																	
SIT_6				udda			udə		kuddaː					undu						
SIT_7												iɾikkuɡa								iɾaiku
SIT_8																ukkaːɾə		eɾakkaɾ		
SIT_9																			kullaɾa	
SIT_10						aɭe														
SKIN_1					ʧaɾma					ʧapʈa		ʧeɾmam	ʧaːna				ʧaɾmamu		ʧeɾma	
SKIN_2	toːlə	toːlə		toːl	toɡalu	toːlə	toːl	toːlu	toːl			toli		tal	tõl	toːlə	toːlu			toːlu
SKIN_3			sil																	
SKIN_4																		tuːɾs		
SLEEP_1					nidɾiso												nidɾapoʋu			
SLEEP_2			xaʧinɡ																	
SLEEP_3										khandaɾna										
SLEEP_4													andaɾpo koːɖa							
SLEEP_5																			ʤippaɾa	
SLEEP_6				miːɳɖa									anəa							
SLEEP_7							iːmanɡsati													
SLEEP_8									unʤaʈam											
SLEEP_9															maɖ					
SLEEP_10	oɾəɡədə					oɾa		oɾəɡə										oɾkʰə		oɾa
SLEEP_11												uɾanɡuɡa				uraŋku				
SLEEP_12		aɾɡu~eɾɡu			malaɡu															
SLEEP_13																tuːnɡə				
SMALL_1													saɾʋe							
SMALL_2														kandeːk						
SMALL_3	kiʈʈiːʈ	kiɾi																	kiɲa	
SMALL_4						ʧeɾijadə						ʧeɾija				ciriya				ʧeɾija
SMALL_5																		keːɾuːɖə		
SMALL_6			ʧunak					ɡuntə												
SMALL_7					ʧikkadu								ɾikʋaːdi							
SMALL_8	kunnadə			ʧinna			sinna		ʧinnad	sanni						ʧinna	ʧinna			
SMALL_9															cin					
SMOKE (EXHAUST)_1												puka				pukai~puɡai		pukuɖti		
SMOKE (EXHAUST)_2			moːʃ							mosaɡa			moːha							
SMOKE (EXHAUST)_3	hoɡe	pəɡɡi		poja	hoɡe	poɡe	poɡ	peɡu						poaːɡ			poɡa		poɡa	poɡe
SMOKE (EXHAUST)_4									kumpoːɖ											
STAND_1																		mukkaɖuɾil		
STAND_2																			untaɾa	
STAND_3		əddənu iːɾ																		
STAND_4			salinɡ~ʤeːk salinɡ																	
STAND_5	nippə				nintiko	nində		ninnatukə												ninʤo
STAND_6				nil			niːmaːn		nilla~nilliman			nilkuɡa	hilpo		nilp	nil	nilʧonu~nilabaɖu			
STAND_7										iʤʤna										
STAND_8		əːɭ																		
STAR_1		miːnu														mĩn				
STAR_2	paːndmiːnə																			
STAR_3										biːnko			biːnka							
STAR_4				sukku			sukka		ukka		huka				cukka		ʧukka			
STAR_5	naʧʧatɾa				nakʂatɾ	nakʂatɾa		nakʂaʈiɾam				nakʂatɾam				naʧʧatiɾam	nakʂatɾamu	naʈʧatiɾam	nakʂatɾe	naʧʧatiɾa
STAR_6			isʈaːɾ																	
STAR_7														puʈ						
STONE_1							ɡunɖə						ɡuɡa							
STONE_2									ɾaːj								ɾaːji			
STONE_3	kallə	kallə	xal		kallu	kallə		kal			ʋali	kallə			kel	kallə		kaɾs	kallu	kallu
STONE_4				baɳɖa										kanɖ						
STONE_5										pakʰna										
SUN_1					suːɾja	suːɾja	suɾija	suːɾijan				suːɾjan				suːɾjan	suːɾjuɖu	suːɾijan	suːɾje	ʧuːɾja
SUN_2	ottə	pottə		poɾə			poddu	poɖutə	poɖudu								poddu			
SUN_3										biːɖi			beːɾdu							
SUN_4											ʋeda			ʋele						
SUN_5			de																	
SWIM_1				pohem			poːnim													
SWIM_2													hoːɡpo							
SWIM_3			beʂolinɡ																	
SWIM_4								niːʧal	iːta									niːʧal		
SWIM_5	niːndə	niːnɖʒu				miːɾodu											iːdu		miːndaɾa	
SWIM_6					iːʤo															
SWIM_7												neentuɡa				neentə				
SWIM_8										oːɡna										maɳa
SWIM_9				naɾi																
TAIL_1			liʈʈik																	
TAIL_2														kindiɾ						
TAIL_3				tokoɾ			toːka		tokaːɾ						tõka		toːka			
TAIL_4																		poːɾsam		
TAIL_5	paːlə	baːlə			baːla	baːlə		ʋaːlə				ʋaːlə				ʋaːlə	vaːlamu		biːla	baːlu
TAIL_6										kʰola			oli							
THAT_1	adə	adə		adu	adhu	adə	ad	adhə	addu			adə	aːdu~haːd	adə		adhə	adi	adə	aʋu	
THAT_2			ae		aː							aː			aː		aː			aʋeː
THAT_3											et									
THAT_4																anta				
THAT_5										huː										
THIS_1	idə	idə		id	idhu	idə	id	idhə	iddu	iːd	idu	iː~idə	iːdu	idə	ĩ	idhə	ĩ~idi	idə		
THIS_2																				iʋeː
THIS_3			daː																	
THIS_4																inta				
THIS_5																			undu	
THOU_1														in	ĩn				i	
THOU_2	ni	niːjə	niː	nimme	niːnu	niːnə	niːnu	niːja	nimma	niːn	ninu	ni	niːn~niːnu			ni	niːʋu	ni		ni
THOU_3																	nuʋʋu			
TONGUE_1				ʋenʤeɾ							ʋenɖaːɾu									
TONGUE_2										takkha			taɖta							
TONGUE_3	naːlanɡe	nelɡi			naːliɡe	naːʋu	naːlka	naːlɡə	naːlike			naːkə		naːnɡ		naːkkə	naːluka		naːlaːji	naːʋu
TONGUE_4															nevãɖ					
TONGUE_5																		noːf		
TONGUE_6			duʋiː																	
TOOTH_1			dandaːn~dantaːn																	
TOOTH_2	hallə	pallə		pal	hallu	pallə	palku	pal	palk	pall	palu	pallə	paːldu	paːlkill	pel	pallə	pannu	paɾse		pallu
TOOTH_3																			kuːli	
TREE_1	moɾa	meɾi		maɾa	maɾa	maɾa	maːk	maɾam	maːɾa	mann	paʈa	maɾam			meɾi	maɾam		meːn	maɾa	maɾa
TREE_2			dɾahkʰt																	
TREE_3												vɾukʂam								
TREE_4																	ʧeʈʈu			
TWO_1													maksa~ʤoːɖsa							
TWO_2			iɾat							iːɾəb					iɾ					
TWO_3	eɾaɖə				jeɾaɖu		duɖə	eɖu						iɾuɖu				eːɖə		
TWO_4		əddu																	ɾaɖɖu	
TWO_5				ɾeɳɖu		daɳɖə			ɾeɳɖ		ɾinɖa	ɾendə	paːnɖa			ɾenɖə	ɾeɳɖu			iɾandə
WALK_1	naɖəʋadə	naɖi			naɖə	naɖa	naɖus	naɖʋu	naɖam			naɖakkuɡa				naɖə	naɖuʧu	naɖaɾɾə~naɖandə	naɖapaɾa	naɖa
WALK_2				taka																
WALK_3			ʧeɾɾinɡ																	
WALK_4										eːkʰna										
WALK_5													heːkpo							
WARM_1		suːɖə										ʧeɾəʧuːɖə				suːɖə				
WARM_2																ʋedəʋedəppə				
WARM_3	uppekke~uppe																			
WARM_4										udum			kuɖni							
WARM_5												uʂɳa								
WARM_6									ʋeːɖ					ʋeʈal						
WARM_7						bekke	ʋekka													bekki
WARM_8					beʧʧaɡe					oːɾʧka							ʋeʧʧa		beʧʧa	
WARM_9			baːsun	kaːsta																
WARM_10																		koɾtilije		
WATER_1												ʋellam~jalam								
WATER_2										amm			hamdu							
WATER_3																taɳɳi				
WATER_4									eːɾu		eju									
WATER_5	niːɾə	niːɾə	diːɾ		niːɾu	niːɾə	iːɾ	niːɾ						niːɾ	nĩɾ	niːɾə	niːɾu~niːɭɭu	niːɾ	niːɾə	niːɾu
WATER_6				jeɾ																
WE_1				mammoʈ			amdə	amme	mamma			nammal								
WE_2			nan		naːʋu				manaːɖu	naːm	mambu	naːm	naːmu	aːm	aːm	naːm	manamu~meːmu			
WE_3	nanɡa	naɳɡə~jaɳɡə				nanɡa										naːnɡa				nanɡa
WE_4																			jankulu	
WE_5																		oːm		
WHAT_1				baʈʈal					baːta						naːto					
WHAT_2													indiɾdu~indɾaːn							
WHAT_3																		inno		
WHAT_4							em										ẽmi~eːmiʈi			
WHAT_5	eːnə		antə			jentə		etaːnə			ena	endə		ennaːʈ		enne	eːɳʈi		enʧina	entai
WHAT_6					jeːnu					jeːndɾa										
WHAT_7		ajindi																		
WHITE_1											dumda~kumnɖi									
WHITE_2										paɳɖɾu	pandi		sadaː							
WHITE_3			piːun																	
WHITE_4															vil					
WHITE_5													ʤinpɾo							
WHITE_6	ʋeɭɭe											ʋeɭuppə				veɭɭə				
WHITE_7				tellaɡ			telluɖi	ʋellə	telup								vella~telupu	pelti		
WHITE_8						boltadə													boldu	boltaji
WHITE_9		bəɭɭu			biɭi															
WHO_1										ne			neːdu							
WHO_2									beːnonɖu											
WHO_3															ed					
WHO_4			deːɾ																	
WHO_5				boɾ																
WHO_6	taːɾa	daːɾə			jaːɾu	daːɾə		daːɾə				aːɾə				jaaɾə	evaɾu		jeːɾu	jaːɾu
WHO_7											daat									
WHO_8																		oɾi		
WOMAN_1					stɾĩ							stɾiː					stɾiː			
WOMAN_2			njaaɽi								aːnʋanli									
WOMAN_3							baːji			aːli	ɖoli						aːɖadi			
WOMAN_4				muɾtad						mukka										
WOMAN_5									naːtaʋaːd											
WOMAN_6											kodoɡi pada									
WOMAN_7						ponnaːɭə						peɳɳə				peɳ~poɳɳə			ponʤa	
WOMAN_8		pəɳakkən																		
WOMAN_9																	mahiɭa			
WOMAN_10																				paniʧi
WOMAN_11									piːkiːɖ											
WOMAN_12					henɡasu			pemaɡu												
WOMAN_13	emmaːti																			
WOMAN_14													teldu							
WOMAN_15																		tusmoːɡə		
YELLOW_1											hinɡeɾi~toɡoɾi									
YELLOW_2										baːlka			balke							
YELLOW_3					haladi															
YELLOW_4	manʤe	manʤəlaːnɡi				manʤa		manʤə				maɲa				manʤaɭ			manʤalu	manʤe
YELLOW_5				kampal																
YELLOW_6																		aɾʤin		
YELLOW_7									pasap								pasupu			
YELLOW_8				pivaːʰd																
YELLOW_9							pijuda													
YELLOW_10			puːʃkun																	
