	Erzya	Estonian	Finnish	Hungarian	Ingrian	Karelian	Khanty	Kildin Saami	Komi-Permyak	Komi-Zyrian	Livonian	Mansi	Meadow Mari	Nganasan	North Saami	Selkup	Skolt Saami	South Saami	Tundra Nenets	Udmurt	Veps	Votic	Võro
THAT_1									sijɑ	sijɤ			sɑðe							so			
THAT_2	ɕe	seː																				seː	
THAT_3											sɛ												
THAT_4														təti			tətɐ	tuhtɛ					
THAT_5		toː	tuo		toː		tom	tudː~ʃto		tɯ		tɑ	tu		tɑh	toː						to	tˑuː
THAT_6	tonɑ													tɑːniə~tɑkəː					tʲikɨ				
THAT_7				ɒz																			
THEY_1			he		høː	hyœ															hœ		
THEY_2											nɛ											næmæ	nimæʔ
THEY_3		nemɑt							nijɑ	nɑjɤ			nuno										
THEY_4	siɲ							sɨjː							sij		siʝɐ						
THEY_5																				soːs			
THEY_6														sɯtɯŋ									
THEY_7												tɑːn				tɤpət							
THEY_8							jəɣ																
THEY_9																			pɨdoːʔ				
THEY_10				øːk																			
THICK_1							kø̆l	keːsː															
THICK_2																	kəsːɐd	kɨsːɛ					
THICK_3									kɯz	kɯz													
THICK_4																						kruːtoi	
THICK_5													kyʒɣø										
THICK_6												osəŋ			ɑsːaːj								
THICK_7																		jasːijɛs				jæmiæ	
THICK_8											jɑˀmdi												
THICK_9	eʧke						eɳəki																
THICK_10		pɑks	pɑksu		pɑksu	pɑksʊ														zɤk		pɑksu	pˑɑkˑsˑ
THICK_11																ɲɑŋtu			ɲɑŋoːtɑ				
THICK_12				vɒʃtɒɡ																			
THIN_1														dʲobtəɡəː		ʨoːptə			jɑbtɑ				
THIN_2					hoikːɑ	hɔikːɑ															hɔik	hoik~lɑih	
THIN_3	ʧovɑ											oɕːɑ										nɤdrɑ	
THIN_4							woɣəʎ																
THIN_5									vɤsɲit	vesɲɯd													
THIN_6				veːkoɲ																vekʨi			
THIN_7											vʊiti												
THIN_8		ɤhukːene	oɦut																				ohukˑɤnɤ
THIN_9					heːno																		
THIN_10															ɑsehɑʃ								
THIN_11														ɲeu									
THIN_12							ætəm																
THIN_13																	ɐːzʲːtʲɛmʲɘ						
THIN_14								sieŋʲkesʲ															
THIN_15													βiʧkə̠ʒ										
THIN_16																		jisːɛhʦ					
THINK_1																		ʉsːjɛdidh					
THINK_2																			jiʔʲɑdærʦʲ				
THINK_3							noməɣsətə					nomsi											
THINK_4														sɯɲəruədʲi									
THINK_5																tenirpi							
THINK_6				ɡondol																			
THINK_7													ʃonem										
THINK_8		mɤeltɑ									mɨtlə												mɤtˑlɤmɑ
THINK_9			ɑjɑtelːɑ																				
THINK_10										mɤvnɑvnɯ										mɑlpɑnɯ			
THINK_11					meinɑd̥ɑ																mɛlɛtɑdɑ		
THINK_12	dumɑms								dumɑjtnɯ	dumɑjtnɯ												duːmɑmɑ	
THINK_13								jurʲːte							jʊrdtɑʃih								
THINK_14																	ʝuːrdʧɛd						
THINK_15	ɑrʲɕems																						
THIS_1		seː																				seː	sˑeo
THIS_2			tæmæ		tæmæ	tæmæ	tim									tɑm							
THIS_3																					nɛʦɛ		
THIS_4								tadː							taːh		tatɐ						
THIS_5									etɑ	tɑ	tɑ	ti	tə̠							tɑ		to	
THIS_6	tʲe									etɑjɤ													
THIS_7																			tʲikɨ				
THIS_8														əmə									
THOU_1							nø̆ŋ					nɑŋ											
THOU_2		sɑ																					sˑɑk
THOU_3			sinæ		siæ	siɛ					sinɑː										sinæ	siæ	
THOU_4				tɛ					te	te													
THOU_5	ton							toːnː					tə̠j	tənə	tɔn	tɑn	tonɐ	tatnɛ		ton			
THOU_6																			pɨdər				
THREE_1				haːrom								χuːrəm											
THREE_2									kujim	kujim			kum							kuiɲ			
THREE_3	kolmo	kolm	kolme		kolmed̥	kɔlmɛ	koləm	koːlːm			kuolm				kɔlɔbmɑ		koumːɐ	kulmɛ			kɔʊmɛ	kɤlmi	kˑolm
THREE_4														nɑɡyr		nɑːkur							
THREE_5																			ɲɑxɑrʔ				
THROW_1							ʎæk																
THROW_2								ʧaʦʲːke															
THROW_3													ʃuem~kə̠ʃkem										
THROW_4															sʊhpːeh								
THROW_5									ʃupkɑvnɯ~ʨɑpkɑvnɯ	kojnɯ~ʨɤvtnɯ										kujɑnɯ			
THROW_6																				serpɑʎːɑnɯ			
THROW_7				dob																			
THROW_8														bɑjbudʲɑ									
THROW_9																ʨɑʧːə							
THROW_10																			moːsʲ				
THROW_11		heitːɑ	heitːæː		heitːæː						ɛitə											heitːemæ	hiːtˑmæ
THROW_12				hɒjiːt																			
THROW_13		visɑtːɑ				visɑtɑ					viskə												visˑkˑɑmɑ
THROW_14	jortoms~kɑjɑms																					porotːɤmɑ~virɑutːɤmɑ	
THROW_15							tɑ̆ɣɑ														tɑʦtæ		
THROW_16														sətəməsɑ									
THROW_17												reːpi											
TONGUE_1														ɕiədʲə									
TONGUE_2																ɕeː							
TONGUE_3								ɲuxʧemʲ							ɲʊ̯ɔvʧːɑ		ɲuxʧːɐm	ɲuʌkʧɛmɛ					
TONGUE_4																			ɲɑmʲu				
TONGUE_5									kɯv	kɯv										kɯl			
TONGUE_6	keʎ	keːl	kie̯li		keːli	kiɛli					kɛːʎ										kɛlʲ	ʧeːli	kˑiːlʲ
TONGUE_7				ɲɛlv			ɲæləm					ɲeːlm											
TONGUE_8													jə̠lme										
TOOTH_1		hɑmːɑs	hɑmːɑs		hɑmːɑz	hɑmːɑs					ɑːmbɑz										hɑmbɑz	ɑmːɤz	hɑmːɑsˑ
TOOTH_2				foɡ																			
TOOTH_3														ʧimi		timə							
TOOTH_4																			tʲibʲɑ				
TOOTH_5							pøŋk					puŋk											
TOOTH_6	pej								piɲ	piɲ			pyj							piɲ		piː	
TOOTH_7								paːnʲː							paːtni		paːnʲːɘ	pæːniɛ					
TREE_1							juɣ																
TREE_2												jiw											
TREE_3								muːrː							mʊ̯ɔrːɑ		muərːɐ	muʌrɛ					
TREE_4	ʧuvto													huɑː									
TREE_5				fɒ												poː			pʲɑ				
TREE_6		puː	puː		puː	puː			pu	pu	puː									pispu	pʊ	puː	pˑuː
TREE_7													puʃeŋɡe										
TWO_1	kɑvto	kɑks	kɑksi		kɑks	kɑksi		kuːht	kɯk	kɯk	kɑkʃ		kok		kʊ̯ɔkte			køːktɛ		kɯk	kɑksʲ	kɑhs	kˑɑʦʲ
TWO_2				kɛtːøː			kætkən																
TWO_3												kitiɣ		ɕiti		ɕitə							
TWO_4																	kuəxʲtʲːɘ						
TWO_5																			sʲidʲɑ				
VOMIT_1				haːɲ																			
VOMIT_2													ukʃiɲʧɑm										
VOMIT_3							ɑɣət																
VOMIT_4												ɑːjtɑχti											
VOMIT_5									ɤsɤtnɯ	vosnɯ~ɡorʥɯnɯ										ɤskɯnɯ			
VOMIT_6	uksnoms	okːsentɑtɑ	oksentɑː		oksend̥ɑisːɑ																	ɤhsɤtːɤmɑ	osːɤntɑmɑ
VOMIT_7													βɑkem										
VOMIT_8																tøːtə							
VOMIT_9								vukʲːse															
WALK_1								vaːnʲːʦe							vaːʣːih		vaʣʲːɛd						
WALK_2									vetlɤnɯ	vetlɯnɯ										vetlɯnɯ			
WALK_3																				wɑmɯʃtɯnɯ			
WALK_4																qyəl							
WALK_5		kæiɑ	kæʋelːæ		kævelːæ	kævɛlːæ															kævʊdɑ		
WALK_6																		βæːʦːɛdh					
WALK_7	jɑkɑms												koʃtɑm									jɑlɡɤtːɤːmɑ	kˑɤntʲmɑ
WALK_8				ɟɒloɡol																			
WALK_9							jəlil					jɑli~joːmi											
WALK_10														dʲoðyrɕɑ									
WALK_11				jaːr																			
WARM_1								pɒːhk									pɒːkːɐs						
WARM_2																pyː							
WARM_3		soe			soːjɑ																	soːjɤ	
WARM_4					vɑri																		
WARM_5												mɑːltip											
WARM_6									ʃonɯt	ʃonɯd										ʃunɯt			
WARM_7													ʃokʃo										
WARM_8														hekusɯ									
WARM_9							meɭək																
WARM_10																						løyhkæ	
WARM_11	ʎembe												leβe										
WARM_12												reːɣ											
WARM_13															liɛkːɑs		liəɡːɐs						
WARM_14														ɲyɲɑ					jibɑd				
WARM_15			læmːin		læmːæː	læmːin					lɛm										læmʲ		læmːi
WARM_16				mɛlɛɡ														pɨjβɛlɛs					
WATER_1								ʧaːʣʲ							ʧaːhʦi		ʧaːʦʲːɘ	ʧæːʦiɛ					
WATER_2	vedʲ	vesi	ʋesi		vezi	vɛsi															vɛzi	vesi	vesˑi
WATER_3									vɑ	vɑ										vu			
WATER_4				viːz																			
WATER_5											vɛʒ												
WATER_6												wit	βyt			yt							
WATER_7														bɯʔ									
WATER_8																			jiʔ				
WATER_9							jəŋk																
WE_1												mɑːn							mɑɲɑʔ				
WE_2							məŋ	mɨjː						mɯŋ									
WE_3	miɲ	meie	me	mi	møː	myœ			mijɤ	mi	mɛːɡ		me		mij	meː	miʝɐ			mi	mœ	myː	miːʔ
WE_4																		mijːiɛh					
WET_1														ɲetɯbɯə									
WET_2																		luβːɛ					
WET_3									uʎ														
WET_4																			səʔɲuj				
WET_5		mærk	mærkæ		mærɡ̊æ	mærkæ															mærɡ	mærʧ	
WET_6							mŏrɯ					ɲɑːr											
WET_7				nɛdvɛʃ																			
WET_8																							hæmː
WET_9								ɲuːʦkas							ɲʊ̯ɔskːɑs		ɲuəʦkɒs						
WET_10	nɑʧko												noʧko										likˑɤ
WET_11									vɑ	vɑ													
WET_12											kɑˀʒːi									kot			
WET_13							lɑ̆ləŋ																
WET_14																ʨentɑʎ							
WHAT_1	meʑe						mø̆ɣi	meɡː															
WHAT_2		mis	mi	mi	mi	mi		miː	mɯj	mɯj	mis	mɑn	mo	mɑː	mij		miːɐ	mij		mɑ	mi	mikæ	miæ
WHAT_3																qɑji							
WHAT_4																			ŋɑmɡæ				
WHERE_1			misːæ	mibɛn																			
WHERE_2																qɑjiqən							
WHERE_3								kasʲt									kosʲtʲɘ						
WHERE_4																		kʉsniɛ					
WHERE_5	koso	kus			kuz	kʊsːɑ			kɯtɤn		kus		kuʃto	kuni		kuːn				kɯtɯn	kʊs	kuzɑ	
WHERE_6							kot			kɤn		χoːt			kɔs								kˑon
WHERE_7				hol																			
WHERE_8																			xəɲɑnɑ				
WHITE_1				fɛɦeːr																			
WHITE_2							næɣi																
WHITE_3																	viəlɡːɐd				vɑʊɡɛd		
WHITE_4		vɑlke	ʋɑlkoinen		vɑlkiɑ	vɑlkiɛ		viːlːke			vɑːldɑ				viɛlɑkɑh							vɑlɡɤkɤz	vɑlkɤ
WHITE_5									ʨoʨkom														
WHITE_6												jɑːŋk											
WHITE_7																		βeːlkɛs					
WHITE_8	ɑʃo												oʃ										
WHITE_9																				tɤdʲɯ			
WHITE_10												ɲɑːr		sɯr		sɤrə			seːrʔ				
WHITE_11										jeʤɯd													
WHO_1												χoːŋχɑ											
WHO_2																			xibʲɑ				
WHO_3							kojɯ			kod													
WHO_4	ki	kes	ken	ki	ken	kɛn		keː~keɡː	kin	kin	kis		kø		kij			kiɛ		kin	kɛn	ʧen	kˑiæ
WHO_5			kukɑ		kuɡ̊ɑ								kuðo			kuti							
WHO_6														sɯlɯ									
WHO_7																	c͡çiːɐ						
WIDE_1			leʋeæ		levˑiːæ	lɛviɛ															lɛvɛd		
WIDE_2				seːlɛʃ																			
WIDE_3							komət	koːmʲːtesʲ					kumðɑ					kamtɛ					
WIDE_4	keʎej																						
WIDE_5									pɑɕkɯt	pɑɕkɯd										pɑɕkɯt			
WIDE_6												pɑːŋχəŋ											
WIDE_7														tɑntəɡəː		ʧɑːnʧə							
WIDE_8		lɑi								otɑ	lɑiɡɑː				kɔvtɑh				lɑtɑ			lɑdʲː	lɑkʲɑ
WIDE_9																	kobdːi						
WIND_1							wɑt					woːt											
WIND_2		tuːl	tuːli		tuːli	tuːli			tɤv	tɤv	tuːʎ									tɤl		tuːli	tˑuːlʲ
WIND_3																merkə			mʲeːrʦʲɑ				
WIND_4	vɑrmɑ																						
WIND_5													mɑrðeʒ										
WIND_6								piːŋːk							piɛɡkɑ		piəɡːɐ	pɨɛkːɛ					
WIND_7														biə									
WING_1		tiːp	siːpi		siːb̥i	siːpi																siːpi	sˑiːp
WING_2															sɔ̯ɑcːi			soɒja					
WING_3								suejː													suːɡ		
WING_4				saːrɲ													suaʝːɐ						
WING_5											tiːbɨz	towəl											
WING_6													ʃulðə̠r										
WING_7																kuːtə							
WING_8									bord	bord		mɑrk								burd			
WING_9	ɕolmo																						
WING_10							pɑ̆jlɑŋ																
WING_11														ʧuo									
WING_12																			toː				
WOMAN_1	ɑvɑ			ɒsːoɲ						ɑɲ													
WOMAN_2									iɲkɑ							imːɑ							
WOMAN_3													yðə̠rɑmɑʃ										
WOMAN_4										nɯvbɑbɑ													
WOMAN_5													βɑte										
WOMAN_6				nøː								neː		nɯ									
WOMAN_7																			ɲeː				
WOMAN_8								nɨzan									neːzːɒn						
WOMAN_9		nɑine	nɑinen		nɑin	nɑini	ni				nɑi										nɑinɛ	nɑin	nɑːnɤ
WOMAN_10															nisʊ			nyjsɛnɛ					
WOMAN_11																				kɯʃno			
WORM_1														kəʎɕyʔə									
WORM_2																			xəlɨ				
WORM_3				feːrɛɡ								peːrk											
WORM_4							soɣ																
WORM_5									ɡɑɡ														
WORM_6								maːdː							maːhtʊ		maːtːɐ						
WORM_7			mɑto		mɑd̥o	mɑtɔ															mɑdɔ		vɑkɤl
WORM_8										nomɯr										numɯr			
WORM_9													ʃukʃ			ʧuk						touko	
WORM_10	suks	usː																					husʲː
YEAR_1				eːv																			
YEAR_2																	eːc͡çːɘ						
YEAR_3	ije												ij										
YEAR_4								ɨɡʲː															
YEAR_5														hyə									
YEAR_6															jɑhki								
YEAR_7																		jæːpiɛ					
YEAR_8																po			poː				
YEAR_9			ʋuosi		voːz	vʊɔsi			vo	vo											vɔzʲ		
YEAR_10		ɑːstːɑ																				ɑːstɑik	ɑːsˑtˑɑkˑ
YEAR_11							ɑl					tɑːl								ɑr			
YEAR_12									ɡod														
YEAR_13											ɑːiɡɑst												
YELLOW_1													sɑrə̠~nɑrə̠ɲʧe			pɑtəʎ							
YELLOW_2		kolːɑne	keltɑinen		keltɑin	kɛltɑni																kɤltɤin	kˑɤlːɑnɤ
YELLOW_3												kɑsm											
YELLOW_4	oʒo																						
YELLOW_5																					pɑkʊinɛ		
YELLOW_6				ʃaːrɡɒ																			
YELLOW_7									veʒ	viʒ	viːri												
YELLOW_8																				ʧuʒ			
YELLOW_9														todʲɑkuə					tɑsʲeːxæj				
YELLOW_10															fiskes		viskːɐd	βiskɛs					
YELLOW_11							kullø̆j	ruʧːkesʲ															
