	Badga	Betta Kurumba	Brahui	Gondi	Kannada	Kodava	Kolami	Kota	Koya	Kurukh	Kuwi	Malayalam	Malto	Ollari Gadba	Parji	Tamil	Telugu	Toda	Tulu	Yeruva
SLEEP_3										khandaɾna			andaɾpo koːɖa							
SLEEP_4																			ʤippaɾa	
SLEEP_5				miːɳɖa			iːmanɡsati						anəa							
SLEEP_6									unʤaʈam											
SLEEP_7															maɖ					
SLEEP_8	oɾəɡədə					oɾa		oɾəɡə										oɾkʰə		oɾa
SLEEP_9		aɾɡu~eɾɡu			malaɡu							uɾanɡuɡa				uraŋku				
SLEEP_10																tuːnɡə				
SMALL_1													saɾʋe	kandeːk						
SMALL_2	kiʈʈiːʈ	kiɾi																	kiɲa	
SMALL_3						ʧeɾijadə						ʧeɾija				ciriya		keːɾuːɖə		ʧeɾija
SMALL_4			ʧunak					ɡuntə												
SMALL_5	kunnadə			ʧinna	ʧikkadu		sinna		ʧinnad	sanni			ɾikʋaːdi		cin	ʧinna	ʧinna			
SMOKE (EXHAUST)_1												puka				pukai~puɡai		pukuɖti		
SMOKE (EXHAUST)_2	hoɡe	pəɡɡi	moːʃ	poja	hoɡe	poɡe	poɡ	peɡu		mosaɡa			moːha	poaːɡ			poɡa		poɡa	poɡe
SMOKE (EXHAUST)_3									kumpoːɖ											
STAND_1																		mukkaɖuɾil	untaɾa	
STAND_2		əddənu iːɾ																		
STAND_3			salinɡ~ʤeːk salinɡ																	
STAND_4	nippə			nil	nintiko	nində	niːmaːn	ninnatukə	nilla~nilliman			nilkuɡa	hilpo		nilp	nil	nilʧonu~nilabaɖu			ninʤo
STAND_5										iʤʤna										
STAND_6		əːɭ																		
STAR_1	paːndmiːnə	miːnu														mĩn				
STAR_2				sukku			sukka		ukka	biːnko	huka		biːnka		cukka		ʧukka			
STAR_3	naʧʧatɾa				nakʂatɾ	nakʂatɾa		nakʂaʈiɾam				nakʂatɾam				naʧʧatiɾam	nakʂatɾamu	naʈʧatiɾam	nakʂatɾe	naʧʧatiɾa
STAR_4			isʈaːɾ																	
STAR_5														puʈ						
STONE_1							ɡunɖə						ɡuɡa							
STONE_2									ɾaːj								ɾaːji			
STONE_3	kallə	kallə	xal		kallu	kallə		kal			ʋali	kallə			kel	kallə		kaɾs	kallu	kallu
STONE_4				baɳɖa						pakʰna				kanɖ						
SUN_1					suːɾja	suːɾja	suɾija	suːɾijan				suːɾjan				suːɾjan	suːɾjuɖu	suːɾijan	suːɾje	ʧuːɾja
SUN_2	ottə	pottə		poɾə			poddu	poɖutə	poɖudu								poddu			
SUN_3										biːɖi			beːɾdu							
SUN_4											ʋeda			ʋele						
SUN_5			de																	
SWIM_1				pohem			poːnim													
SWIM_2													hoːɡpo							
SWIM_3			beʂolinɡ																	
SWIM_4								niːʧal	iːta									niːʧal		
SWIM_5	niːndə	niːnɖʒu				miːɾodu											iːdu		miːndaɾa	
SWIM_6					iːʤo															
SWIM_7												neentuɡa				neentə				
SWIM_8										oːɡna										maɳa
SWIM_9				naɾi																
TAIL_1			liʈʈik											kindiɾ						
TAIL_2				tokoɾ			toːka		tokaːɾ						tõka		toːka	poːɾsam		
TAIL_3	paːlə	baːlə			baːla	baːlə		ʋaːlə				ʋaːlə				ʋaːlə	vaːlamu		biːla	baːlu
TAIL_4										kʰola			oli							
THAT_1	adə	adə	ae	adu	aː~adhu	adə	ad	adhə	addu			aː~adə	aːdu~haːd	adə	aː	adhə	aː~adi	adə	aʋu	aʋeː
THAT_2											et									
THAT_3																anta				
THAT_4										huː										
THIS_1	idə	idə		id	idhu	idə	id	idhə	iddu	iːd	idu	iː~idə	iːdu	idə	ĩ	idhə	ĩ~idi	idə		iʋeː
THIS_2			daː																	
THIS_3																inta				
THIS_4																			undu	
THOU_1														in	ĩn				i	
THOU_2	ni	niːjə	niː	nimme	niːnu	niːnə	niːnu	niːja	nimma	niːn	ninu	ni	niːn~niːnu			ni	niːʋu	ni		ni
THOU_3																	nuʋʋu			
TONGUE_1				ʋenʤeɾ							ʋenɖaːɾu									
TONGUE_2										takkha			taɖta							
TONGUE_3	naːlanɡe	nelɡi			naːliɡe	naːʋu	naːlka	naːlɡə	naːlike			naːkə		naːnɡ		naːkkə	naːluka		naːlaːji	naːʋu
TONGUE_4															nevãɖ					
TONGUE_5																		noːf		
TONGUE_6			duʋiː																	
TOOTH_1			dandaːn~dantaːn																	
TOOTH_2	hallə	pallə		pal	hallu	pallə	palku	pal	palk	pall	palu	pallə	paːldu	paːlkill	pel	pallə	pannu	paɾse		pallu
TOOTH_3																			kuːli	
TREE_1	moɾa	meɾi		maɾa	maɾa	maɾa	maːk	maɾam	maːɾa	mann	paʈa	maɾam			meɾi	maɾam		meːn	maɾa	maɾa
TREE_2			dɾahkʰt																	
TREE_3												vɾukʂam								
TREE_4																	ʧeʈʈu			
TWO_1													maksa~ʤoːɖsa							
TWO_2			iɾat							iːɾəb					iɾ					
TWO_3	eɾaɖə	əddu		ɾeɳɖu	jeɾaɖu	daɳɖə	duɖə	eɖu	ɾeɳɖ		ɾinɖa	ɾendə	paːnɖa	iɾuɖu		ɾenɖə	ɾeɳɖu	eːɖə	ɾaɖɖu	iɾandə
WALK_1	naɖəʋadə	naɖi		taka	naɖə	naɖa	naɖus	naɖʋu	naɖam			naɖakkuɡa				naɖə	naɖuʧu	naɖaɾɾə~naɖandə	naɖapaɾa	naɖa
WALK_2			ʧeɾɾinɡ							eːkʰna										
WALK_3													heːkpo							
WARM_1		suːɖə										ʧeɾəʧuːɖə				suːɖə				
WARM_2																ʋedəʋedəppə				
WARM_3	uppekke~uppe																			
WARM_4										udum		uʂɳa	kuɖni							
WARM_5									ʋeːɖ					ʋeʈal						
WARM_6					beʧʧaɡe	bekke	ʋekka			oːɾʧka							ʋeʧʧa		beʧʧa	bekki
WARM_7			baːsun	kaːsta																
WARM_8																		koɾtilije		
WATER_1												ʋellam~jalam								
WATER_2										amm			hamdu							
WATER_3																taɳɳi				
WATER_4									eːɾu		eju									
WATER_5	niːɾə	niːɾə	diːɾ		niːɾu	niːɾə	iːɾ	niːɾ						niːɾ	nĩɾ	niːɾə	niːɾu~niːɭɭu	niːɾ	niːɾə	niːɾu
WATER_6				jeɾ																
WE_1	nanɡa	naɳɡə~jaɳɡə	nan	mammoʈ	naːʋu	nanɡa	amdə	amme	manaːɖu~mamma	naːm	mambu	naːm~nammal	naːmu	aːm	aːm	naːm~naːnɡa	manamu~meːmu		jankulu	nanɡa
WE_2																		oːm		
WHAT_1				baʈʈal					baːta						naːto					
WHAT_2													indiɾdu~indɾaːn					inno		
WHAT_3							em										ẽmi~eːmiʈi			
WHAT_4	eːnə	ajindi	antə		jeːnu	jentə		etaːnə		jeːndɾa	ena	endə		ennaːʈ		enne	eːɳʈi		enʧina	entai
WHITE_1											dumda~kumnɖi									
WHITE_2										paɳɖɾu	pandi		sadaː							
WHITE_3			piːun																	
WHITE_4															vil					
WHITE_5													ʤinpɾo							
WHITE_6	ʋeɭɭe											ʋeɭuppə				veɭɭə				
WHITE_7				tellaɡ			telluɖi	ʋellə	telup								vella~telupu	pelti		
WHITE_8						boltadə													boldu	boltaji
WHITE_9		bəɭɭu			biɭi															
WHO_1									beːnonɖu	ne			neːdu							
WHO_2															ed					
WHO_3			deːɾ	boɾ																
WHO_4	taːɾa	daːɾə			jaːɾu	daːɾə		daːɾə			daat	aːɾə				jaaɾə	evaɾu		jeːɾu	jaːɾu
WHO_5																		oɾi		
WOMAN_1					stɾĩ							stɾiː					stɾiː			
WOMAN_2			njaaɽi				baːji			aːli	ɖoli~aːnʋanli						aːɖadi			
WOMAN_3				muɾtad						mukka										
WOMAN_4									naːtaʋaːd											
WOMAN_5											kodoɡi pada									
WOMAN_6		pəɳakkən				ponnaːɭə						peɳɳə				peɳ~poɳɳə			ponʤa	
WOMAN_7																	mahiɭa			paniʧi
WOMAN_8									piːkiːɖ											
WOMAN_9	emmaːti				henɡasu			pemaɡu												
WOMAN_10													teldu							
WOMAN_11																		tusmoːɡə		
YELLOW_1											hinɡeɾi~toɡoɾi									
YELLOW_2					haladi					baːlka			balke							
YELLOW_3	manʤe	manʤəlaːnɡi				manʤa		manʤə				maɲa				manʤaɭ			manʤalu	manʤe
YELLOW_4				kampal																
YELLOW_5																		aɾʤin		
YELLOW_6									pasap								pasupu			
YELLOW_7				pivaːʰd			pijuda													
YELLOW_8			puːʃkun																	
