	Erzya	Estonian	Finnish	Hungarian	Ingrian	Karelian	Khanty	Kildin Saami	Komi-Permyak	Komi-Zyrian	Livonian	Mansi	Meadow Mari	Nganasan	North Saami	Selkup	Skolt Saami	South Saami	Tundra Nenets	Udmurt	Veps	Votic	Võro
TOOTH_3	pej			foɡ			pøŋk	paːnʲː	piɲ	piɲ		puŋk	pyj		paːtni		paːnʲːɘ	pæːniɛ		piɲ		piː	
TREE_1		puː	puː	fɒ	puː	puː			pu	pu	puː			huɑː		poː			pʲɑ		pʊ	puː	pˑuː
TREE_2													puʃeŋɡe										
TREE_3																				pispu			
TREE_4	ʧuvto																						
TREE_5								muːrː							mʊ̯ɔrːɑ		muərːɐ	muʌrɛ					
TREE_6							juɣ					jiw											
TWO_1												kitiɣ		ɕiti		ɕitə							
TWO_2	kɑvto	kɑks	kɑksi		kɑks	kɑksi		kuːht	kɯk	kɯk	kɑkʃ		kok		kʊ̯ɔkte		kuəxʲtʲːɘ	køːktɛ		kɯk	kɑksʲ	kɑhs	kˑɑʦʲ
TWO_3				kɛtːøː															sʲidʲɑ				
TWO_4							kætkən																
VOMIT_1	uksnoms																			ɤskɯnɯ			
VOMIT_2		okːsentɑtɑ	oksentɑː		oksend̥ɑisːɑ				ɤsɤtnɯ	ɡorʥɯnɯ		ɑːjtɑχti	ukʃiɲʧɑm									ɤhsɤtːɤmɑ	osːɤntɑmɑ
VOMIT_3								vukʲːse		vosnɯ						tøːtə							
VOMIT_4							ɑɣət																
VOMIT_5													βɑkem										
VOMIT_6				haːɲ																			
WALK_1		kæiɑ	kæʋelːæ		kævelːæ	kævɛlːæ															kævʊdɑ		
WALK_2								vaːnʲːʦe	vetlɤnɯ	vetlɯnɯ			koʃtɑm	dʲoðyrɕɑ	vaːʣːih		vaʣʲːɛd	βæːʦːɛdh		vetlɯnɯ~wɑmɯʃtɯnɯ		jɑlɡɤtːɤːmɑ	
WALK_3																							kˑɤntʲmɑ
WALK_4	jɑkɑms																						
WALK_5				ɟɒloɡol																			
WALK_6				jaːr								joːmi											
WALK_7							jəlil					jɑli											
WALK_8																qyəl							
WARM_1		soe			soːjɑ																	soːjɤ	
WARM_2													ʃokʃo										
WARM_3					vɑri											pyː							
WARM_4									ʃonɯt	ʃonɯd		mɑːltip								ʃunɯt			
WARM_5														ɲyɲɑ								løyhkæ	
WARM_6								pɒːhk						hekusɯ	liɛkːɑs		liəɡːɐs~pɒːkːɐs						
WARM_7																		pɨjβɛlɛs					
WARM_8	ʎembe		læmːin		læmːæː	læmːin					lɛm		leβe								læmʲ		læmːi
WARM_9				mɛlɛɡ			meɭək												jibɑd				
WARM_10												reːɣ											
WATER_1												wit											
WATER_2																yt							
WATER_3									vɑ	vɑ										vu			
WATER_4	vedʲ	vesi	ʋesi	viːz	vezi	vɛsi					vɛʒ		βyt								vɛzi	vesi	vesˑi
WATER_5														bɯʔ					jiʔ				
WATER_6							jəŋk	ʧaːʣʲ							ʧaːhʦi		ʧaːʦʲːɘ	ʧæːʦiɛ					
WE_1	miɲ	meie	me	mi	møː	myœ	məŋ	mɨjː	mijɤ	mi	mɛːɡ	mɑːn		mɯŋ	mij	meː	miʝɐ	mijːiɛh		mi	mœ	myː	miːʔ
WE_2													me										
WE_3																			mɑɲɑʔ				
WET_1									vɑ	vɑ													
WET_2		mærk	mærkæ		mærɡ̊æ	mærkæ															mærɡ	mærʧ	
WET_3														ɲetɯbɯə									
WET_4																							likˑɤ
WET_5							mŏrɯ		uʎ		kɑˀʒːi	ɲɑːr						luβːɛ					hæmː
WET_6	nɑʧko												noʧko										
WET_7				nɛdvɛʃ				ɲuːʦkas							ɲʊ̯ɔskːɑs	ʨentɑʎ	ɲuəʦkɒs		səʔɲuj				
WET_8							lɑ̆ləŋ																
WET_9																				kot			
WHAT_1																						mikæ	miæ
WHAT_2		mis	mi	mi	mi	mi		meɡː~miː	mɯj	mɯj	mis	mɑn		mɑː	mij		miːɐ	mij		mɑ	mi		
WHAT_3	meʑe						mø̆ɣi									qɑji							
WHAT_4																			ŋɑmɡæ				
WHAT_5													mo										
WHERE_1			misːæ	mibɛn																			
WHERE_2																qɑjiqən			xəɲɑnɑ				
WHERE_3									kɯtɤn											kɯtɯn			
WHERE_4		kus		hol	kuz	kʊsːɑ	kot	kasʲt		kɤn	kus	χoːt	kuʃto	kuni	kɔs	kuːn	kosʲtʲɘ	kʉsniɛ			kʊs	kuzɑ	kˑon
WHERE_5	koso																						
WHITE_1	ɑʃo																						
WHITE_2													oʃ										
WHITE_3														sɯr		sɤrə			seːrʔ				
WHITE_4										jeʤɯd		jɑːŋk								tɤdʲɯ			
WHITE_5		vɑlke	ʋɑlkoinen		vɑlkiɑ	vɑlkiɛ		viːlːke			vɑːldɑ				viɛlɑkɑh		viəlɡːɐd	βeːlkɛs			vɑʊɡɛd	vɑlɡɤkɤz	vɑlkɤ
WHITE_6				fɛɦeːr			næɣi		ʨoʨkom														
WHITE_7												ɲɑːr											
WHO_1			kukɑ		kuɡ̊ɑ		kojɯ			kod		χoːŋχɑ	kuðo						xibʲɑ				
WHO_2									kin	kin										kin			
WHO_3	ki	kes	ken	ki	ken	kɛn		keː~keɡː			kis		kø		kij		c͡çiːɐ	kiɛ			kɛn	ʧen	kˑiæ
WHO_4																kuti							
WHO_5														sɯlɯ									
WIDE_1		lɑi																				lɑdʲː	
WIDE_2																			lɑtɑ				lɑkʲɑ
WIDE_3			leʋeæ		levˑiːæ	lɛviɛ															lɛvɛd		
WIDE_4											lɑiɡɑː												
WIDE_5									pɑɕkɯt	pɑɕkɯd		pɑːŋχəŋ								pɑɕkɯt			
WIDE_6				seːlɛʃ																			
WIDE_7														tɑntəɡəː		ʧɑːnʧə							
WIDE_8							komət	koːmʲːtesʲ					kumðɑ		kɔvtɑh		kobdːi	kamtɛ					
WIDE_9	keʎej																						
WIDE_10										otɑ													
WIND_1	vɑrmɑ																						
WIND_2														biə									
WIND_3								piːŋːk							piɛɡkɑ	merkə	piəɡːɐ	pɨɛkːɛ	mʲeːrʦʲɑ				
WIND_4													mɑrðeʒ										
WIND_5							wɑt					woːt											
WIND_6		tuːl	tuːli		tuːli	tuːli			tɤv	tɤv	tuːʎ									tɤl		tuːli	tˑuːlʲ
WING_1		tiːp	siːpi		siːb̥i	siːpi																siːpi	sˑiːp
WING_2				saːrɲ					bord	bord										burd			
WING_3											tiːbɨz												
WING_4												mɑrk											
WING_5							pɑ̆jlɑŋ							ʧuo									
WING_6																kuːtə			toː		suːɡ		
WING_7								suejː				towəl	ʃulðə̠r		sɔ̯ɑcːi		suaʝːɐ	soɒja					
WING_8	ɕolmo																						
WOMAN_1	ɑvɑ			ɒsːoɲ																			
WOMAN_2													βɑte										
WOMAN_3													yðə̠rɑmɑʃ										
WOMAN_4																				kɯʃno			
WOMAN_5				nøː			ni					neː		nɯ					ɲeː				
WOMAN_6		nɑine	nɑinen		nɑin	nɑini					nɑi										nɑinɛ	nɑin	nɑːnɤ
WOMAN_7								nɨzan	iɲkɑ	ɑɲ					nisʊ	imːɑ	neːzːɒn	nyjsɛnɛ					
WOMAN_8										nɯvbɑbɑ													
WORM_1										nomɯr										numɯr			
WORM_2			mɑto		mɑd̥o	mɑtɔ															mɑdɔ		
WORM_3								maːdː							maːhtʊ		maːtːɐ						
WORM_4							soɣ																husʲː
WORM_5	suks												ʃukʃ			ʧuk							
WORM_6																						touko	
WORM_7		usː																					
WORM_8				feːrɛɡ								peːrk											
WORM_9									ɡɑɡ										xəlɨ				
WORM_10														kəʎɕyʔə									
WORM_11																							vɑkɤl
YEAR_1	ije												ij										
YEAR_2								ɨɡʲː															
YEAR_3																	eːc͡çːɘ						
YEAR_4									vo	vo													
YEAR_5									ɡod														
YEAR_6				eːv																			
YEAR_7							ɑl																
YEAR_8																				ɑr			
YEAR_9														hyə		po			poː				
YEAR_10			ʋuosi		voːz	vʊɔsi															vɔzʲ		
YEAR_11												tɑːl											
YEAR_12		ɑːstːɑ																				ɑːstɑik	ɑːsˑtˑɑkˑ
YEAR_13											ɑːiɡɑst												
YEAR_14															jɑhki								
YEAR_15																		jæːpiɛ					
YELLOW_1													sɑrə̠~nɑrə̠ɲʧe										
YELLOW_2		kolːɑne	keltɑinen		keltɑin	kɛltɑni																kɤltɤin	kˑɤlːɑnɤ
YELLOW_3																					pɑkʊinɛ		
YELLOW_4				ʃaːrɡɒ																			
YELLOW_5							kullø̆j																
YELLOW_6														todʲɑkuə					tɑsʲeːxæj				
YELLOW_7								ruʧːkesʲ							fiskes	pɑtəʎ	viskːɐd	βiskɛs					
YELLOW_8											viːri	kɑsm											
YELLOW_9									veʒ	viʒ										ʧuʒ			
YELLOW_10	oʒo																						
