	Aromanian	Asturian	Catalan (Castelló de la Plana)	Catalan (Central)	Catalan (Manises)	Catalan (Minorcan)	Catalan (Northwestern)	Catalan (Valencia)	Dalmatian	Emiliano (Carpigiano)	Emiliano (Ferrarese)	Emiliano (Reggiano)	Franco-Provençal	French	Friulian	Galician	Istro-Romanian	Italian	Ladin (Fassano)	Ladin (Gardenese)	Latin (Archaic)	Latin (Late Classical)	Ligurian (Genoa)	Ligurian (Rapallo)	Ligurian (Stella)	Lombard (Bergamo)	Lombard (Plesio)	Megleno-Romanian	Neapolitan	Occitan	Old French	Old Italian	Picard	Piedmontese (Barbania)	Piedmontese (Carmagnola)	Piedmontese (Lanzo Torinese)	Piedmontese (Turinese)	Piedmontese (Vercellese)	Portuguese	Romagnol	Romanian	Romansh (Grischun)	Romansh (Surmiran)	Romansh (Sursilvan)	Romansh (Vallader)	Sardinian (Campidanese)	Sardinian (Logudorese)	Sicilian (Catanian)	Sicilian (Messinese)	Sicilian (Palermitan)	Sicilian (Southeastern)	Spanish	Tuscan	Umbrian	Venetian (Bellunese)	Venetian (Primiero)	Venetian (Venice)	Walloon
MALE PERSON_5		ˈome	ˈɔme	ˈɔmə	ˈɔme	ˈɔmu	ˈɔme	ˈɔme	om~jom	ˈɔm	ˈɔman	om	ˈomo	ɔm	ɔm	ˈɔme		wˈɔmo	om			ˈɔmoː	ˈɔmmu	ˈɔmmu	ˈɔmmu	øm	omm		ˈɔmmə	ˈɔme	ˈõmə	wˈɔmo	ɔ̃m	ˈɔm	ˈɔm	ˈɔm	ɔm	ˈoːmaŋ	ˈɔmɐ̃j̃	om		um	om	um	om	ˈommini	ˈommine	ˈɔmu			wˈɔmminu		ˈɔmo	ˈɔme	ɔm	ɔm	ˈɔmo	ɔm
MANY_1																			trop	trwep																																						
MANY_2											parˈɛʧ			boku															paɾˈikkjə																													
MANY_3	mˈultu	mˈunʧo	moɫt		moɫt	moɫt		moɫt	mwalt							mˈojto		mˈolto			mˈʊɫtʊs	mˈʊɫtʊs	iŋmˈuʤʤu	mˈuʤʤu				mult				mˈolto		əŋmˈyʧ				aŋmˈyʧ	mˈũj̃tu		mult					mˈeða	mˈedas					mˈuʧo						
MANY_4																	majmˈunt														mẽj̃nt									unmˈownt																		
MANY_5										tant		taːnt			tanc			tˈanto								tˈanʧe	tˈaːnti							tˈaŋti	tˈaŋti	tˈaŋt	tˈaŋt	tˈaŋʧi															tˈanto	tˈantu	tˈaŋti	tˈaŋti	tˈaŋti	
MANY_6																	ʧˈuda																																									
MANY_7																									dibˈɛːli																																	
MANY_8																														fˈɔɾso~bɾavamˈeŋ																												
MANY_9																																	ɡʁɑ̃mɛ̃																									bʀaːmɛ̃
MANY_10				moɫ			moɫ																																			bler	bler		bler	mˈera												
MANY_11													bjɛ																															bja														
MANY_12																													assˈajə																			assˈai	assˈai	assˈai	assˈai							
MANY_13																			nmˈuje																																							
MOON_1	lˈunə	ʎˈuna	ʎˈuna	ʎˈunə	ʎˈuna	ʎˈunə	ʎˈunɛ	ʎˈuna	lˈojna	lˈuna	lˈuna	lˈuːna	lna	lyn	lˈune	lˈua	lˈuræ	lˈuna	lˈuna	lˈuna	ɫˈuːna	ɫˈuːna	lˈyŋŋa	lˈyŋŋa	lˈyːŋŋa	lˈyna	lˈyna	lˈunə	lˈunə	lˈyno	lỹnə	lˈuna	lœn	lˈyŋa	lˈyŋa	lˈyŋa	lˈyŋa	lˈyŋa	lˈuɐ	lˈowna	lˈunə	ʎˈinə	ʎˈiɲə	ʎˈinə	ʎˈynə	lˈuna	lˈuna	lˈuna	lˈuna	lˈuna	lˈuna	lˈuna	lˈuna	lˈuna	lˈuna	lˈuna	lˈuna~ɰˈuna	lyn
MOUNTAIN_1	mˈunte	montˈaɲa	muntˈaɲa	muntˈaɲə	muntˈaɲa	muntˈaɲə	muntˈaɲɛ~montˈaɲɛ	muntˈaɲa	mwant	muntˈaɲa	muntˈaɲa	muntˈaːɲa	mɔ̃tˈaɲe	mɔ̃taɲ	mɔnt	montˈaɲa		montˈaɲɲa~mˈonte			moːns	moːns		muntˈaɲa		montˈaɲa	muntˈaɲa	mˈunti	muntˈaɲɲə	muntˈaɲo	mõntˈẽj̃ɲə	mˈonte~montˈaɲa	mɔ̃tɛ̃ɲ	muŋt~muŋtˈaɲa	muŋtˈaɲa	muŋtˈaɲa	muŋtˈaɲa	muŋtˈaːɲa	mõntˈɐɲɐ~mˈõntɨ	mownt~muntˈãɲa	mˈunte	muntˈoɲə	muntˈoɲə		muntˈoɲə	mˈɔnti	mˈonte	muntˈaɲɲa	mˈunti~muntˈaɲɲa	muntˈaɲɲa	muntˈaɲɲa	montˈaɲa	montˈaɲɲa~mˈonte	mˈonte	moŋtˈaɲa	moŋtˈaɲa	moŋtˈaɲa	mɔ̃taɲ
MOUNTAIN_2																			krˈepa	krəp			brˈikku		brˈikku																																	
MOUNTAIN_3																	kˈodru																																									
MOUNTAIN_4																																												kwɔlm														
MOUTH_1																					oːs	oːs																																				
MOUTH_2																																																ˈukka			ˈukka							
MOUTH_3																												rost																														
MOUTH_4		bˈoka	bˈoka	bˈokə	bˈoka	bˈokə	bˈokɛ	bˈoka	bwak	bˈɔka	bˈɔka	bˈɔka		buʃ	bˈɔce	bˈoka		bˈokka	bˈoʧa	bˈoʧa			bˈukka	bˈukka	bˈukka	bˈoka	bˈuka		vˈokkə	bˈuko	bˈoʧə	bˈokka	buk	bˈuka	bˈuka	bˈuka	bˈuka	bˈuka	bˈokɐ	bˈoka		bˈukə	bˈukə	bˈukə	bˈɔkə	bˈukka	vˈukka	vˈukka	bˈukka	vˈukka	vˈukka	bˈoka	bˈokka	vˈokka	bˈoka	bˈoka	bˈoka	buʧ
MOUTH_5	ɡˈurə												ɡrwɛ̃				ɡˈuræ																								ɡˈurə																	
NAME_1	nˈumə	nˈome	nɔm	nɔm	nɔm	nɔm	nɔm	nɔm	nawŋ~nam	nɔm	nom	nɔm	nɔ̃	nɔ̃	nɔŋ	nˈome	lˈume	nˈome	inˈom	inwˈem	nˈoːmɛn	nˈoːmɛn	nˈumme	nˈumme	nˈumme	nɔm	nomm	nˈumi	nˈɔmmə	num	nõm	nˈome	nɔ̃	nɔm	nɔm	nɔm	nɔm	nɔːm	nˈomɨ	nom	nˈume	num	nom	num	nom	nˈɔmini	lˈummene	nˈɔmu	nˈumi	nwˈɔmu~nwˈɔmmu	nˈɔmi	nˈombɾe	nˈome	nˈome	nˈɔme	nˈɔme	nˈɔme	nɔ̃
NEAR_1									alˈiʧ																	izˈi																																
NEAR_2												arˈɛjnt			dˈɔnɟe																																akˈante											
NEAR_3																																															akkˈurʦʦu											
NEAR_4														pʁɛ																			pʁe																									
NEAR_5											vsin	vzejn						viʧˈino	daveʒˈiŋ	dawʒˈiŋ			veʒˈiːn	viʒˈin	viʒˈin		vizˈiŋ		viʃˈinə~beʃˈinə					davzˈiŋ	vzˈiŋ	davzˈiŋ	avzˈiŋ	vziːŋ		bzẽn						biʒinu		viʧˈinu	vɨʧˈinu	viʧˈinu	viʧˈinu		viʧˈino	viʧˈinu	vizˈiŋ	vezˈiŋ	visˈiŋ	
NEAR_6																																										dəmənˈajvəl	mənˈevəl	dəmənˈɛjvəl														
NEAR_7										zvɛjn																																																
NEAR_8																																												dətjˈer														tupʀɛ
NEAR_9																																													dəʃtrˈuʃ													
NEAR_10		θˈeɾka														θˈeɾka																																				θˈeɾka						
NEAR_11	aprˈo̯ape		apɾˈɔp	əpɾˈɔp	pɾɔp	əpɾˈɔp	apɾˈɔp	pɾɔp					pre			pɾˈɛto	prˈope				prˈɔpɛ	prˈɔpɛ						prˈo̯api		pɾˈɔʧe	prɛs	prˈɛsso							pˈɛɾtu~pɾˈɔsimu		aprˈo̯ape																	
NECK_1		peskwˈeθo														peskˈɔθo																							pɨʃkˈosu																			
NECK_2																	ʧerbˈiʧe																																									
NECK_3			kɔʎ	kɔʎ	kɔʎ	kɔj	kɔʎ	kɔʎ	kwal	kɔːl	kɔl	kɔːl	ku~kuː	ku	kwɛl			kˈɔllo	kɔl	kɔl	kˈɔɫɫũ	kˈɔɫɫũ	kˈøllu	kˈɔllu	kˈoːllu	kɔl	kɔll		kwˈollə	kɔw~kuj	kol	kˈɔllo	kɔ	kɔl	kɔl	kɔl	kɔl	kɔl		kɔl		kuljˈeʦ	kuljˈeʦ	kuljˈeʦ	kulˈøʦ							kwˈeʎo	kˈɔllo	kˈollu	kɔl	kɔl	kˈɔe̯o	kõː
NECK_4	ɡˈuʃe																											ɡˈuʃə													ɡɨt						kˈoɖɖu	kˈɔɖɖu	kˈɔɖɖu	kwˈɔɖɖu	kwˈɔɖɖu							
NECK_5																																														ʦˈuɣu												
NEW_1									nuf~nwaf	noːv	nov	noːv	novˈe	nuvo	ɲuːf	nˈɔβo	nov	nwˈɔvo	nef	nwef		nˈɔvʊs	nˈøvu	nˈøːvu	nˈøːvu	nøf	nøːf		nwˈovə	nuvˈɛw	nˈovel	nwˈɔvo	nuvjø	nøv		nøv	nøv	nøf	nˈovu	nɔə̯v		nof	nof	nɛjf	nowf		nˈovu	nˈɔvu	nˈɔvu	nwˈɔvu	nˈɔvu	nwˈeβo	nˈɔvo		nˈovo		nˈovo	noveː
NEW_2	now	nwˈeu	nɔw	nɔw	nɔw	nɔw	nɔw	nɔw													nˈɔwʊs							now							nøw						now					now								nˈɔu		nɔw		nyː
NIGHT_1													ne	nɥi																nɥe~nˈiwe~niw			nɥi																									
NIGHT_2	nˈo̯apte	nwˈeʧe	nit	nit	nit	nit	nit	nit	nwat	nɔːt	nɔt	nɔːt~nˈɔːta			ɲɔt	nˈojte	nˈopte	nˈɔtte	net	nwet	nɔks	nɔks	nˈøtte	nˈøtte	nˈøʧʧe	nøʧ	nɔʧʧ	nˈo̯apti	nˈɔttə		nɥit	nˈɔtte		nøjt	nøjt	nøjt	nøjt	nøʧ	nˈojtɨ	nˈɔta	nˈo̯apte	noɕ	noc	noɕ	not	nˈɔtti	nˈotte	nˈɔtti	nˈutti	nwˈɔtti	nˈɔtti	nˈoʧe	nˈɔte	nˈɔtte	nɔt	nɔt	nˈɔte	nyt
NOSE_1	nˈare	nˈaɾiθ	nas	nas	nas	nas	nas	nas	nwos	nɛːz	nas	nɛːs	naː	ne	naːs	naɾˈiθ	nɒs	nˈaso	nɛs	nɛs	nˈaːssũ	nˈaːssʊs	nˈazu	nˈazu	nˈaːzu	nas	nas	nas	nˈasə	nas	nes	nˈaso	naz	nas	naz	nas	nas	nas	nɐɾˈiʃ	neə̯z	nas	nas	nas	nas	nas	nˈazu	nˈasu	nˈasu	nˈaska	nˈasu	nˈasu	naɾˈiθ	nˈaso	nˈasu	nas	nas	nˈazo	ne
NOT_1																																		pa	pa		pa																					
NOT_2											brˈiza																															beɕ	bec	buk~bukə														
NOT_3	nu	noŋ	no	no	no	no	no	no	noŋ~no	nɔmˈia		mˈia			nɔ	noŋ	nu	non	no	nenˈia	noːn	noːn	nu	nu	nɛ~nu	mˈia	mˈiɲa	nu	nun	nuŋ~nani		non		nɛŋ	nɛŋ	nɛŋ	nɛŋ	neːŋ	nɐ̃w̃	n	nu				nu	nɔ	non	nɔ~nun	nɔ	nɔ	nun	no	un	non	no	no	no	nynɛ̃
NOT_4													nepaː~nepaːz	nəpa																	nəpas		npwɛ̃																									
ONE_1												vɔn															vyŋ																															
ONE_2													jɔ̃~jɔ̃n																																													
ONE_3														œ̃			ur									y							œ̃						ũ																			ɛ̃
ONE_4	ˈunŭ	uŋ	un	un	un	un	un	un	jojŋ	un	un	uːn			uŋ	uŋ		ˈuno	uŋ	uŋ	ˈuːnʊs	ˈuːnʊs	uŋ	yŋ	yːŋ			un	ˈunə	yŋ	ỹn	ˈuno		yŋ	yŋ	yŋ	yŋ	jyŋ		own	un	en	en	in	yn	ˈunu	ˈunu	ˈunu	ˈunu	ˈunu	ˈunu	un	ˈuno	ˈunu	ˈuno	uŋ	ˈuno	
PERSON_1	ˈomŭ	ˈome	ˈɔme	ˈɔmə	ˈɔme	ˈɔmu	ˈɔme	ˈɔme	om~jom	ɔm		om	ˈomo	ɔm	ɔm	ˈɔme	om	wˈɔmo	om	wˈɔmo		ˈɔmoː	ˈɔmmu	ˈɔmmu		øm	omm	wom		ˈɔme	ˈõmə	wˈɔmo	ɔ̃m	ˈɔm	ˈɔm	ˈɔm	ɔm	ˈoːmaŋ	ˈɔmɐ̃j̃		om				umˈan	ˈommini	ˈommine						ˈɔmo	ˈɔmu	ɔm	ɔm	ˈɔmo	
PERSON_2																																																				ˈombɾe						
PERSON_3																					hˈɔmoː																																					
PERSON_4					peɾsˈona																				kristjˈaŋ				krəstjˈanə								persˈoŋa					kərʃɕˈawn	kərʃcˈaŋ	kərʃɕˈawn				kɾistjˈanu	kɾɨstjˈanu	kɾiʃtjˈanu	kɾiʃtjˈanu							
PERSON_5											stjan																																															
PERSON_6																																								sʧãn																		
PERSON_7																																																										ʤɛ̃
RAIN (PRECIPITATION)_1	plˈo̯aje													plɥi	plˈɔje~plˈɔe		plˈoje			plwˈeja	pɫˈʊwɪa			pˈuja				plˈo̯ajə		plɥˈɛjo	plɥˈiə										plˈo̯aje																	
RAIN (PRECIPITATION)_2			pɫˈuʤa	pɫˈuʒə	pɫˈuʧa	pɫˈuʒə	pɫˈuʒɛ	pɫˈuʧa	plovaja~pluv	pjˈova	pjˈɔva		pʎˈoðe					pjˈɔʤʤa	pjˈevja			pɫˈʊvja							kjˈɔʤʤə			pjˈɔʤʤa	plœv	pjˈøva	pjˈøva	pjˈøva	pjˈøva	pjˈɔva		pjˈuva		pljˈɛvʤə	pljˈɛvʤə	pljˈɛvʤə	plˈøvʤə		prˈoɡida	kjuvˈuta	kjuvˈuta				pjˈɔʤʤa	pjˈɔɟɟa	pjˈova	pjˈova	pjˈɔva~pjˈova	plyːf
RAIN (PRECIPITATION)_3												ˈaːkwa											ˈɛːɡwa		ˈɛːɡwa	ˈakkwa	ˈakkwa																							ˈakkwa	ˈakkwa							
RAIN (PRECIPITATION)_4		ʎˈubja																																																		ʎˈuβja						
RAIN (PRECIPITATION)_5												ˈaːkva				ʧˈojβa																							ʃˈuvɐ							ˈabba												
RED_1																					rˈʊbɛr																									arrˈubju	rˈuvju											
RED_2	arˈoʃŭ		rɔʧ		rɔʧ		rɔʧ	rɔʧ	raws~rwas	rɔs	ros	rɔs	rˈoðo		rɔs		rˈojsu	rˈosso					rˈussu	rˈuʒu	rˈussu	ros	russ	roʃ	rˈussə	ʀˈuʤe	rˈoʤə	rˈosso		rus	rus	rus	rus	rus		roz	rˈoʃu							rrˈussu	rrˈussu			rˈoxo	rˈosso	rˈuʃʃu	ros	ros	rˈoso	ʀuʧ
RED_3														ʁuʒ																			ʁuʃ																	ʐˈussu	ʐˈussu							
RED_4																			kˈeʧeŋ	kwˈeʧuŋ																						kˈoʧən	kˈoʧən	ɕjˈeʧən	kˈoʧən													
RED_5				bəɾmˈɛʎ		vəɾmˈɛj										beɾmˈeʎo																							vɨɾmˈɐʎu																			
RED_6		koʎoɾˈao																																																								
ROAD_1																						vˈɪa									vˈojə											vˈiə	vˈejə	vˈiə	vˈiə													võːj
ROAD_2																												drum													drum																	
ROAD_3	kˈale	kamˈiŋ	kamˈi	kəmˈi	kamˈi	kəmˈi	kamˈi	kamˈi	kal							kamˈiɲo	kˈɒle													kamˈiŋ																						kamˈino						
ROAD_4										strˈɛda	strˈada	strˈɛːda			strˈade			strˈada	ʃtrˈɛda	ʃtrˈɛda			strˈadda	strˈadda	ʃtrɔ	strˈada	ʃtrˈada		stɾˈatə			strˈada		stra	stra	stra	stra	stra	iʃtɾˈaðɐ	streə̯							istrˈada	ʂɽˈata	ʂɽˈata	ʂɽˈata	ʂɽˈata		strˈada	ʃtrˈada	strˈaða	strˈaða	strˈada	
ROAD_5														ʁut																			ʁut																									
ROAD_6													rˈota																																	arrˈuɣa												
ROAD_7																					wˈɪa																																					
ROOT_1																	kˈoren											kˈorin																			rajɡˈina											
ROOT_2													rasˈina	ʁasin																ʀasˈino	raʦˈĩnə		ʁaʃɛn						ʁɐˈiʃ							arrˈeʒini												ʀysineːj~ʀsineːj
ROOT_3																													rˈaɾəkə~rˈaɾikə~rˈaɾiʃə																					ʐˈaɾika	ʐˈaɾika		bˈarba					
ROOT_4	arədəʦˈinə								radˈajka		radˈis				lidrˈiːs			radˈiʧe		ravˈiza	rˈaːdiːks	rˈaːdiːks		radˈiʧi			radˈiːs					radˈiʧe					radˈis	radˈiːs		radˈiza	rədəʧˈinə	rəʤˈiʃ		rəʤˈiʃ	rəʤˈiʃ			rrˈadika	rrˈadika					rˈadika	raðˈiza	rˈaðis		
ROOT_5		raˈiθ	arˈɛɫ	ərˈeɫ~reɫ	raˈiɫ	rɛɫ	arˈeɫ~reɫ	raˈiɫ~araˈiɫ		raiːz		jarˈiːsa~raˈiːza				raˈiθ			rejʃ				rˈejʒa		rˈɛːjʒe	raˈis								rɛjs	rɛjz	rɛjs	rajs						rɛjʃ									raˈiθ					raˈiza	
ROUND_1	ɡurɡuʎˈe̯atŭ																											ɡurɡuʎˈat																														
ROUND_2			reðˈo	ruðˈo	reðˈo	rəðˈo	roðˈo~reðˈo	reðˈo																						ʀedˈuŋ																												
ROUND_3	arukutˈosŭ																																																									
ROUND_4		redˈondo								rotˈɔnd~tɔnd	tond	ardˈɔnd~rutˈɔnd~tˈɔnd			tarˈɔnt	reðˈondo	tond	rotˈondo~tˈondo		turˈont	rʊtˈʊndʊs	rʊtˈʊndʊs	rjˈuŋdu	rjˈuŋdu	rjˈuŋdu	rotˈont	redˈuːnt		tˈunnə~rutˈunnə	ʀund	reˈõnt	tˈondo		rutˈuŋd	rutˈuŋd	rutˈuŋd	rutˈuŋd~rjuŋd	rutˈoːŋt		tond	rotˈund	rədˈunt	rədˈɔnt	rədˈunt	rədwˈɔnt	tˈundu	tˈundu	tˈunnu	tˈunnu	tˈunnu	tˈunnu	reðˈonðo	tˈondo	tˈonnu	tˈoŋdo	tˈoŋdo	tˈoŋdo	
ROUND_5																																							ʁɨðˈõndu																			
ROUND_6																			torˈon																																							
ROUND_7														ʁɔ̃																			ʁɔ̃																									
ROUND_8													rjɔ̃																																													ʀɔ̃
SALT_1	sˈare	sal	saɫ	saɫ	saɫ	saɫ	saɫ	saɫ	swal	sɛːl	sal	sɛːl	saː	sɛl	saːl	sal	sˈɒre	sˈale	sɛl	sɛl	saːɫ	saːɫ	saː	saː	soː	sal	sˈaa	sˈari	sˈalə	saw	seːl	sˈale	se	sal	sal	sal	sal	sal	saɫ	seə̯l	sˈare	sal	sal	sal	sal	sˈali	sˈale	sˈali	sˈalɨ	sˈali	sˈali	sal	sˈale	sˈale	sal	sal	sal	se
SAND_1	arˈinə	aɾˈena	aɾˈena	sˈorə	aɾˈena	əɾˈɛnə	aɾˈenɛ	aɾˈena								aɾˈea			saolˈoŋ		harˈeːna	arˈeːna							rˈena		arˈẽj̃nə	rˈena							ɐɾˈɐjɐ							arˈɛna	rena	rrˈina	rrˈina	ʐˈina	ʐˈina	aɾˈena	rˈena					
SAND_2																							ˈɛːŋŋa																																			
SAND_3		sˈable							salbwˈoŋ	sˈabja	sˈaːbja	sˈabja	sˈabʎa	sɑbl	savalˈɔŋ		salbˈun	sˈabbja		sablˈoŋ				sˈabbja	sˈaːbbja	sˈabbja	sˈabja			sˈablo		sabbjˈone	sab	sˈabja	sˈabja	sˈabja	sˈabja	sˈabja		sabjˈown		səblˈun	səvlˈuŋ	səblˈun	səblˈun~siblˈun									sˈabbja	sˈabja	sˈabja	sˈabja	saːp
SAND_4																																									nisˈip																	
SAND_5																												pisˈok																														
SAY_1	aspˈunŭ																											spun													aspˈune																	
SAY_2																																														naj	nˈarrere~narˈare											
SAY_3																																																		ɾˈiɾi	ɾˈiɾi							
SAY_4	ʒˈɨkŭ	diθˈiɾ	diɾ	di	diɾ	di	di	diɾ	dˈekro	diːr	dir	diːr	dˈire	diʁ	diː	diθˈiɾ	zˈiʧe	dˈire	dir	di	dˈe̝ːkɛrɛ	dˈiːkɛrɛ	di	di	di	di	di	zik	dˈiʃəɾə	dˈiɾe	dˈirə	dˈiʧere~dˈire	diʁ	di	di	di	di	diː	dizˈeɾ	di	azˈiʧe	dir	dɛkr	dir	dir			dˈiɾi~dˈiʧiɾi	dˈiɾɨ	dˈiɾi		deθˈiɾ	di	di	dir	dir	dir	diːʀ
SEE_1																				udˈəj	wɪdˈeːrɛ					ɛt																																
SEE_2														vwaʁ																			viʁ																									
SEE_3	vˈedŭ								vedˈar	vˈɛder	vˈɛdar	vˈɛder			vjˈɔdi		vedˈæ	vedˈere	vedˈer			vɪdˈeːrɛ	vˈedde	vˈedde			vedˈɛ	vet				vedˈere		vˈəde	vˈəde	vˈədi	vˈəde	vˈøɡi		vdeː~avdˈeː	avedˈe̯a	vəzˈajr	vɛkr	vəzˈer	vəʦˈer	bˈiði		vˈidiɾi	vˈidɨɾɨ		vˈiʐi		vedˈere	vedˈe	vˈeðer	vˈeðer	vˈɛder~vˈeder~vedˈer~vˈedar	
SEE_4		beɾ	vˈɛwɾe	bˈɛwɾə	bˈoɾe	vˈɛwɾə	bˈɛwɾe	bˈoɾe					vi			beɾ									vjɛj				vəɾˈɛ~vəɾˈe	vˈɛjɾe	veˈojr								veɾ						vərˈer	bˈiri	bˈiere			vˈiɾiɾi		beɾ						vɛj
SEE_5																																					sʧarˈɛ																					
SEED_1			ʎavˈoɾ	ʎəβˈo	ʎaβˈoɾ	ʎəvˈo	ʎaβˈo~ʎaˈo	ʎaβˈoɾ																																																		
SEED_2													ɡrˈãna	ɡʁɛn																ɡɾˈano			ɡʁɛ̃n																									ɡʀɛ̃n
SEED_3	simˈinʦə	simjˈente							semjˈanʦ	semˈɛjnsa	smɛnt	smˈɛjnsa~smˈɛjnta			semˈɛnʧe	semˈente	semˈinʦæ	sˈeme~semˈente	səmˈenʦa	sumˈənʦa	sˈeːmɛn	sˈeːmɛn	sˈemme	sˈemi	semˈɛːŋʦa	sˈomesa	sumˈenʦa	simˈinʦə	səmmˈɛntə~səmmˈɛnʦə		sẽmˈãnʦə	sˈeme~semˈenʦa		smɛns	smenz	smɛns	smɛns	samnˈɛ	sɨmˈẽntɨ	smˈẽnta	səmˈɨnʦə	sem	sem	sem	sem	sˈɛmmini	sˈemmene	simˈɛnʦa	simˈɛnʦa	simjˈɛnʦa	simˈɛnʦa	semˈiʎa	sˈeme	sˈeme	semˈɛŋθa	sem	sˈeme~sˈema	
SHORT_1														kuʁ														kus					kuʁ																									
SHORT_2	skˈurtu																skurt																								skurt																	
SHORT_3		kˈuɾtjo~kˈoɾto	kuɾt	kuɾt	kuɾt	kuɾt	kuɾt~kuɾ	kuɾt	kwart	kurt	kurt	kuːrt	ko		kurt	kˈuɾto		kˈorto	kurt	kurt	brˈɛwɪs	brˈɛvɪs	kˈurtu	kˈyrtu	kˈyrtu	kørt	kyːrt		kˈurtə	kuɾt	kort	kˈorto		kyrt	kyrt	kyrt	kyrt	kørt	kˈuɾtu	kurt		kurt	kurt	kwort	kwort	krˈuʦʦu	kˈurʦu	kˈuɾtu	kˈuttu	kˈuɾtu	kˈuɾtu	kˈoɾto	kˈorto	kˈurtu	kurt	kurt	kˈurto	kuːʀ
SIT_1			sˈɛwɾe	sˈɛwɾə		sˈɛwɾə	sˈɛwɾe																								seˈojr																											
SIT_2		sentˈase			estˈaɾasentˈat			sentˈaɾse			santˈaras				staːsentˈaːt	sentˈaɾse			ˈesersentˈa~ˈesersentˈaʒˈu	vˈeʃtərsəntˈa			ˈeːsesetˈɔw	settˈase		sentˈasˈo	setˈasʤˈu		stˈaassəttˈatə~assəttˈa	ˈɛstɾeasetˈa				stˈesɛtˈa	stˈese		stˈɛsetˈa	satˈɛsi	iʃtˈaɾsẽntˈaðu							sˈɛʦʦi~sˈiʦʦi		assittˈaɾisi~sittˈaɾisi	sɨttˈaɾɨsɨ	assittˈaɾisi	assittˈaɾisi	estˈaɾsentˈaðo			seŋtˈarsedo	seŋtˈarse	seŋtˈarse~stˈarseŋtˈa	
SIT_3	ʃˈedŭ								sedwˈor~sentwˈor	sˈeder		sˈeːder					ʃedˈæ	sedˈere			sɛdˈeːrɛ	sɛdˈeːrɛ			setˈɛ			ʃɔt				sedˈere				stˈe				zdeː	aʃedˈe̯a	sˈesər	ʧəntˈar	sˈesər	sˈɛʦər		sˈedere						sjˈɛde	sedˈe				
SIT_4														ɛtʁasi																	saseˈojr		ɛtasi																									ɛsasiː
SIT_5													ˈetreaʃtˈaː																																													
SKIN (HUMAN)_1	cˈe̯ale	pjel	peʎ	peʎ	peʎ	pej	peʎ	peʎ	pjal	pˈɛla	pel	pˈɛla	pe	po	pjɛl	pɛl		pˈɛlle	pel	pel			pˈelle	pˈelle	pˈɛːlle	pɛl	pɛll		pˈɛllə	pɛw	pɛl	pˈɛlle	pjo	pɛl	pɛl	pɛl	pɛl	pɛl	pˈɛlɨ	pˈɛə̯la	pjˈele	pel	pel	pjal	pel							pjel	pˈɛlle	pˈɛlle	pɛl	pɛl	pˈɛe	peː
SKIN (HUMAN)_2																																														pˈɛddi	pˈeɖɖe	pˈɛɖɖi	pˈɛɖɖɨ	pjˈɛɖɖi	pˈɛɖɖi							
SKIN (HUMAN)_3																	kˈoze				kˈʊtɪs	kˈʊtɪs						kˈo̯aʒə																														
SLEEP_1														dɔʁmiʁ																			dœʁmiʁ																									
SLEEP_2	dˈormu	duɾmˈiɾ	doɾmˈiɾ	duɾmˈi	doɾmˈiɾ	duɾmˈi	doɾmˈi	doɾmˈiɾ	dormˈar	durmˈiːr	durmˈir	durmˈiːr	dromˈi		durmˈiː	duɾmˈiɾ	durmˈi	dormˈire	dormˈir	durmˈi	dɔrmˈiːrɛ	dɔrmˈiːrɛ	durmˈiː	durmˈi	durmˈi	dyrmˈi	durmˈi	dorm	durmˈi	duɾmˈi	dormˈir	dormˈire		dˈørme	dˈørme	dˈørme	dˈørme	dˈɔːrmi	duɾmˈiɾ	durmˈi	adormˈi	durmˈir	durmˈɛkr	durmˈir	durmˈir	drˈommiri	drommˈire	dˈɔɾmiɾi	dˈɔmmɨɾɨ	ɾwˈɔɾmiɾi	ɾˈɔɾmiɾi	doɾmˈiɾ	dormˈire	durmˈi	dormˈir	dromˈir	dormˈir	dwaːʀmy
SMALL_1									pˈelo												pˈarwʊs	pˈarvʊs																																				
SMALL_2																																	tjo																									
SMALL_3	ɲˈikŭ																mik											mik													mik							nˈiku		nˈiku	nˈiku							
SMALL_4			menˈut																																												minˈuʒu											
SMALL_5																											penˈiŋ													ʦnin				piɲ														
SMALL_6					ʧikotˈet			ʧikotˈet		ʧik		ʧɛk													ʧˈiːtu~ʧˈittu									ʧit	ʧit	ʧit	ʧit																		ʧek			
SMALL_7		pekˈeɲo		pətˈit		pətˈit	petˈit				pˈikul		ptju	pəti	pˈiʧul	pekˈeno		pˈikkolo	pˈikol~pˈiʧol	pitl			piʧʧˈin	piʧˈin	piʧˈiːtu	piʧˈɛn~piʧinˈi			piʧʧiɾˈillə~piʧʧəɾˈillə~piʧʧəɾˈellə~pəʧʧəɾˈillə~piʦʦəɾˈillə	piʧˈot~piʧˈuŋ	pətˈit	pˈiʧʧolo						pˈiːʧu~piːʧnˈiːŋ	pɨkˈenu			pˈiʧən	pˈiʧən		pˈiʧən	pittˈiku			piʧʧiɾiɖɖu			pekˈeɲo	piʧʧˈino	pˈikkulu		pˈikol	pˈikoe̯o	piti~pti
