	Azerbaijani	Bashkir	Chulym	Chuvash	Crimean Tatar	Cuman	Dolgan	Gagauz	Kara-Kalpak	Karachay-Balkar	Karaim	Kazakh	Khakas	Khalaj	Kumyk	Kyrgyz	Nogai	Northern Altai	Old Turkic	Salar	Shor	Siberian Tatar	Southern Altai	Tatar	Tofa	Turkish	Turkmen	Tuvan	Uyghur	Uzbek	West Yugur	Yakut
WARM_2		jɯlɯ									jɯlɯ				jɯlɯ		jɯlɯ	jɯlɯɣ	jɯlɯɣ							ɯɫɯk	jɯlɯ		illiq	iliq	jilɯɣ	
WARM_3				ɤ̆ʷʒɤ̆ʷ	sɯʤɑq	issi	itiː	sɯʤɑk			issi			hissiː	issi					ɯssɯ										issiq		
WARM_4							iciɡes																									
WATER_1	su	hɯw	suɣ	ʃɯv	suw	su	uu	su	suw	suw	suv	su	suɣ	suw	suw	suu	suw	suɣ	suv	su	suɣ	su	suː	su	suɣ	su	θuw	suɣ	su	suv	su	uu
WE_1							bihiɡi																									bihiɡi
WE_2	biz	beð	pɘs	ebir	biz	biz		biz	biz	biz	biz	bɘz	pɘs	biz	biz	biz	biz	pis	biz	piser	pis	biz	bis	bez	bister	biz	bið	bis	biz	biz	mɯs~mɯster	
WET_1							nʲɯlʧɑɡɑj																									
WET_2																																inʧeɣej
WET_3										ʤibiɡen																					ʃɯdɯq~ʃidɯk~ʃɯtɯq	
WET_4											jivis~jyvyʃ							jibiɡ														
WET_5			suɣluɣ		sɯlɑq					suu		su			suw	suu	suw	suɣ					suulu	sulɯ		ɯsɫɑk				suv		
WET_6	jɑʃ	eweʃ						jɑʃ			jɑʃ									ojʃi~uːse~uːʃ				jyjeʃ								
WET_7									høl				øl	heːl~hiːel							øl				øl		øl	øl	høl	hol		
WHAT_1	næ	ni~nimɛ	nøme	mɘn	ne	ne		ne~nɑʃej	ne	ne	ne	ne	nime	nɛːsɛ	ne	emne	ne	ne~ɲime~nime	ne	nɛ	noː	nemɛ	neme	ni	ʧy	ne	nɛme	ʧy	nimɛ	nimɑ	ni~ne	tuoχ
WHERE_1					ne jerde			neredi						nieːdɛ	ne jerde											nerede	nirede					
WHERE_2		qɑjðɑ	qɑjdɑ		qɑjdɑ	kɑjdɑ~kɑni	kɑnnɑ		qɑjdɑ~qɑj ʒerde	qɑjdɑ~qɑlɑjdɑ	kɑjdɑ	qɑjdɑ	χɑjdɑ	qɑː	qɑjdɑ	qɑjdɑ	qɑjdɑ~qɑjerde	qɑjt~qɑjdɑ	qɑjudɑ~qɑndɑ	qɑjdɑ~qɑjtɑ	qɑjdɑ	qɑjdɑ	qɑjdɑ	qɑjdɑ	qɑjdɑ			qɑjdɑ~qɑjɑː	qeni~qɛjɛrdɛ	qɑjerdɑ	qɑjtɑ~qɑn	χɑnnɑ
WHERE_3																													qɑjsi jerde			
WHERE_4	hɑrɑdɑ																															
WHERE_5				ɤ̆ʷɕtɑ																												
WHITE_1	ɑɣ	ɑq	ɑqβus		ɑq	ɑk		ɑk	ɑq	ɑq	ɑk	ɑq	ɑχ		ɑq	ɑq	ɑq	ɑq		ɑχ	ɑq	ɑq	ɑq	ɑq	ɑq		ɑq	ɑq	ɑq	ɔq	ɑq	
WHITE_2				ʃurɤ̆ʷ										hyryn					yryŋ													yryŋ
WHO_1	cim	kem	kɘm	kɑm	kim	kym~kim	kim	kim	kim	kim	kim	kɘm	kem	kim	kim	cim	kim	kem	kem	kem	kem	kim	kem	kem	qum	cim	kim	qɯm	kim	kim	kim	kim
WIDE_1			ʧɑlβɑq	sɑrlɑɡɑ									ʧɑlbɑχ								ʧɑlbɑq		ɟɑlbɑχ									
WIDE_2													ɑllɯɣ												ɑˤlhɯɣ							
WIDE_3	ɟeniʃ	kiŋ			keŋ~keniʃ			ɡeniʃ	keŋ	keŋ	ken	keŋ		kiːeŋ	ɡeŋ	ceŋ	keŋ	keŋ	keŋ			kɛŋ	keŋ	kiŋ		ɟeniʃ	ɡiŋ		kɛŋ	keŋ	keŋ	kieŋ
WIDE_4							ketit																									
WIDE_5																						jɑlbɯrsɑq										
WIND_1	jel	jel	ʧɛl	ɕil	jel	jel	tɯɑl		ʒel	ʤel	jel	ʒel	ʧil	jel	jel		jel		jel	jel		yël		ʤil	qɑt		jel	χɑt			jil~jɯl	tɯɑl
WING_1	ɡɑnɑd	qɑnɑt	qɑnɑt	ɕunɑt	qɑnɑt	hɑnɑt	kɯnɑt	kɑnɑt	qɑnɑt	qɑnɑt	kɑnɑt	qɑnɑt	χɑnɑt		qɑnɑt	qɑnɑt	qɑnɑt	qɑnɑt	qɑnɑt	qɑnɑt	qɑnɑt	qɑnɑt	qɑnɑt	qɑnɑt	hɑnɑt	kɑnɑt	ɡɑnɑt		qɑnɑt	qɑnɔt	qɑnɑt~qɯjnɑt	kɯnɑt
WING_2																												ʧɑlɣɯn				
WOMAN_1					qɯsqɑjɑqlɯ												qɯsqɑjɑqlɯ															
WOMAN_2																		tiʒi kiʒi			tiʒi kiʒi										sɛʤdɯɣ	
WOMAN_3																		epʧi	evʧi		epʧi											
WOMAN_4													ipʧɘ kɘzɘ																			
WOMAN_5						tusi				tiʃirɯw				kiʃi					tiʃi				yjkiʒi									
WOMAN_6			qɑtkɘzɘ												qɑtɯn ɡiʃi		χɑtɯnqɯz			qɑːtɯn keːʃ				χɑtɯnqɯz								
WOMAN_7	ɡɑdɯn	qɑtɯn		χɘrɑrɤ̆ʷm	qɑdɯn	kɑtu~kɑtun		kɑrɯ	qɑtɯn		qɑtɯn						χɑtɯn	qɑt				qɑtɯn		χɑtɯn		kɑdɯn		χereeʒen		χɔtin~χɔtin		
WOMAN_8																									qoˤrhɯɲɑq							
WORM_1	ɡurd		qurt	χurt	qurt	kurt		kurt	qurt	qurt	kurt	qʊrt	χurt	quːrt	χurt	qurt	qurt	qurt	qurt		qurt	qort	qurt	qort	quˤrt	kurt	ɡurʧuq	qurt	qurut			
WORM_2	soχulʧɑn	selɛwsen			sɯvɑlʧɑn											søølʤɑn	ʃɯlɑwʃɑn			suɡulʤɯŋ				suɑlʧɑn		soɫuʤɑn			ʧuvɑlʧɑŋ	ʧuvɑlʧɑŋ		
WORM_3																					ʃoːʃqɑn		ʧojloʃqon		ʃojlɑʃqɑn							
WORM_4			søøskæj																													
WORM_5				ømɑn																												
YEAR_1	il	jɯl	ʧɯl	ɕul	jɯl	ɡil~jil		jɯl	ʒɯl	ʤɯl	jɯl~il			jil	jɯl	ʤɯɫ	jɯl	cɯl	jɯl	jel~jɯl~jil	ʧɯl	jɯl	ɟɯl		ʧɯl	jɯɫ	jɯl	ʧɯl	ʒil	jil	jɯl	sɯl
YELLOW_1							hɑhɑrkɑj																									sɑhɑrχɑj
YELLOW_2							hɑhɯl																									
YELLOW_3	sɑrɯ	hɑrɯ	sɑːrəɣ		sɑrɯ	sɑri		sɑrɯ	sɑrɯ	sɑrɯ	sɑrɯ	sɑrɯ	sɑrɯɣ	ʧɑqɯr		sɑrɯ	sɑrɯ	sɑrɯ	sɑrɯɣ	sɑrɯ	sɑrɯɣ	sɑrɯ	sɑrɯ	sɑrɯ	sɑrɯɣ	sɑrɯ	θɑrɯ	sɑrɯɣ	seriq	sɑriq	sɑrɯɣ	
YELLOW_4																																ɑrɑɣɑs
