# Wordlist

# DATA
ID	DOCULECT	CONCEPT	TOKENS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	LEXSTATID
#
28	Central Pomo	FLY (MOVE THROUGH AIR)	pʰ d e	1 1 7	ACZ	PTE	1	1.P.C 1.T.C 1.E.V	2.0 1.5 0.8	pʰde	0	496
119	Central Yana	FLY (MOVE THROUGH AIR)	p a	1 7	AX	PA	2	2.P.C 2.A.V	2.0 1.5	pa	0	497
211	Chimariko	FLY (MOVE THROUGH AIR)	t u	1 7	AX	TY	3	3.T.C 3.Y.V	2.0 1.5	tu	0	498
328	Cocopa	FLY (MOVE THROUGH AIR)	m a n	4 7 4	AXN	MAN	4	4.M.C 4.A.V 4.N.c	2.0 1.5 0.8	man	0	499
441	Eastern Pomo	FLY (MOVE THROUGH AIR)	pʰ uː d iː l	1 7 1 7 5	AXBYN	PYTIL	5	5.P.C 5.Y.V 5.T.C 5.I.V 5.L.c	2.0 1.5 1.75 1.3 0.8	pʰuːdiːl	0	496
550	Highland Chontal	FLY (MOVE THROUGH AIR)	d i j u ʔ m a	1 7 6 7 1 4 7	AXBYBCZ	TIJYHMA	6	6.T.C 6.I.V 6.J.C 6.Y.V 6.H.C 6.M.C 6.A.V	2.0 1.5 1.75 1.3 1.75 1.5 0.8	dijuʔma	0	501
660	Ipai	FLY (MOVE THROUGH AIR)	w ə m a n̪	6 7 4 7 4	AXBYN	WEMAN	7	7.W.C 7.E.V 7.M.C 7.A.V 7.N.c	2.0 1.5 1.75 1.3 0.8	wəman̪	0	499
661	Ipai	FLY (MOVE THROUGH AIR)	u m a n̪	7 4 7 4	XBYN	YMAN	7	7.Y.V 7.M.C 7.A.V 7.N.c	1.5 1.75 1.3 0.8	uman̪	0	499
776	Karok	FLY (MOVE THROUGH AIR)	i k x i p	7 1 3 7 1	XBCYN	IKGIP	8	8.I.V 8.K.C 8.G.C 8.I.V 8.P.c	1.5 1.75 1.5 1.3 0.8	ikxip	0	503
889	Kashaya	FLY (MOVE THROUGH AIR)	ʧ a	2 7	AX	CA	9	9.C.C 9.A.V	2.0 1.5	ʧa	0	504
997	Mohave	FLY (MOVE THROUGH AIR)	i j e r k	7 6 7 5 1	XBYLN	IJERK	10	10.I.V 10.J.C 10.E.V 10.R.c 10.K.c	1.5 1.75 1.3 1.1 0.8	ijerk	0	505
1121	Northeastern Pomo	FLY (MOVE THROUGH AIR)	h eː w i t̪ i n	3 7 6 7 1 7 4	AXBYBYN	HEWITIN	11	11.H.C 11.E.V 11.W.C 11.I.V 11.T.C 11.I.V 11.N.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	heːwit̪in	0	506
1216	Northern Pomo	FLY (MOVE THROUGH AIR)	pʰ i d e	1 7 1 7	AXBZ	PITE	12	12.P.C 12.I.V 12.T.C 12.E.V	2.0 1.5 1.75 0.8	pʰide	0	496
1320	Northern Yana	FLY (MOVE THROUGH AIR)	p a	1 7	AX	PA	13	13.P.C 13.A.V	2.0 1.5	pa	0	497
1420	Seri	FLY (MOVE THROUGH AIR)	k k a p	1 1 7 1	ACYN	KKAP	14	14.K.C 14.K.C 14.A.V 14.P.c	2.0 1.5 1.3 0.8	kkap	0	503
1529	Shasta	FLY (MOVE THROUGH AIR)	r uː h u k a ʔ	5 7 3 7 1 7 1	AXBYBYN	RYHYKAH	15	15.R.C 15.Y.V 15.H.C 15.Y.V 15.K.C 15.A.V 15.H.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	ruːhukaʔ	0	510
1636	Southeastern Pomo	FLY (MOVE THROUGH AIR)	ʦ a l	2 7 5	AXN	CAL	16	16.C.C 16.A.V 16.L.c	2.0 1.5 0.8	ʦal	0	504
1739	Southern Pomo	FLY (MOVE THROUGH AIR)	h a ʧː a	3 7 2 7	AXBZ	HACA	17	17.H.C 17.A.V 17.C.C 17.A.V	2.0 1.5 1.75 0.8	haʧːa	0	504
1926	Yahi	FLY (MOVE THROUGH AIR)	p a	1 7	AX	PA	19	19.P.C 19.A.V	2.0 1.5	pa	0	497
2017	Yavapai	FLY (MOVE THROUGH AIR)	β j a r i	3 6 7 5 7	ACXBZ	BJARI	20	20.B.C 20.J.C 20.A.V 20.R.C 20.I.V	2.0 1.5 1.5 1.75 0.8	βjari	0	514
#
29	Central Pomo	FOOT	kʰ m a	1 4 7	ACX	KMA	1	1.K.C 1.M.C 1.A.V	2.0 1.5 1.5	kʰma	0	515
120	Central Yana	FOOT	l a l l a	5 7 5 5 7	AXMBZ	LALLA	2	2.L.C 2.A.V 2.L.c 2.L.C 2.A.V	2.0 1.5 1.1 1.75 0.8	lalla	0	516
212	Chimariko	FOOT	h u pʰː o	3 7 1 7	AXBZ	HYPU	3	3.H.C 3.Y.V 3.P.C 3.U.V	2.0 1.5 1.75 0.8	hupʰːo	0	517
329	Cocopa	FOOT	ʔ i m iː	1 7 4 7	AXBZ	HIMI	4	4.H.C 4.I.V 4.M.C 4.I.V	2.0 1.5 1.75 0.8	ʔimiː	0	518
442	Eastern Pomo	FOOT	x aː m aː	3 7 4 7	AXBZ	GAMA	5	5.G.C 5.A.V 5.M.C 5.A.V	2.0 1.5 1.75 0.8	xaːmaː	0	515
551	Highland Chontal	FOOT	l a ʔ m i s	5 7 1 4 7 3	AXBCYN	LAHMIS	6	6.L.C 6.A.V 6.H.C 6.M.C 6.I.V 6.S.c	2.0 1.5 1.75 1.5 1.3 0.8	laʔmis	0	520
662	Ipai	FOOT	ə m i lʲ	7 4 7 5	XBYN	EMIL	7	7.E.V 7.M.C 7.I.V 7.L.c	1.5 1.75 1.3 0.8	əmilʲ	0	518
777	Karok	FOOT	f i θ i h	3 7 3 7 3	AXBYN	BIDIH	8	8.B.C 8.I.V 8.D.C 8.I.V 8.H.c	2.0 1.5 1.75 1.3 0.8	fiθih	0	522
890	Kashaya	FOOT	qʰ a m a	1 7 4 7	AXBZ	KAMA	9	9.K.C 9.A.V 9.M.C 9.A.V	2.0 1.5 1.75 0.8	qʰama	0	515
998	Mohave	FOOT	iː m e	7 4 7	XBZ	IME	10	10.I.V 10.M.C 10.E.V	1.5 1.75 0.8	iːme	0	518
1122	Northeastern Pomo	FOOT	kʰ a m a	1 7 4 7	AXBZ	KAMA	11	11.K.C 11.A.V 11.M.C 11.A.V	2.0 1.5 1.75 0.8	kʰama	0	515
1217	Northern Pomo	FOOT	kʰ a m a	1 7 4 7	AXBZ	KAMA	12	12.K.C 12.A.V 12.M.C 12.A.V	2.0 1.5 1.75 0.8	kʰama	0	515
1321	Northern Yana	FOOT	l a l l a	5 7 5 5 7	AXMBZ	LALLA	13	13.L.C 13.A.V 13.L.c 13.L.C 13.A.V	2.0 1.5 1.1 1.75 0.8	lalla	0	516
1421	Seri	FOOT	i t o aː	7 1 7 7	XBYZ	ITUA	14	14.I.V 14.T.C 14.U.V 14.A.V	1.5 1.75 1.3 0.8	itoaː	0	528
1530	Shasta	FOOT	ʔ a kʼː u s	1 7 1 7 3	AXBYN	HAKYS	15	15.H.C 15.A.V 15.K.C 15.Y.V 15.S.c	2.0 1.5 1.75 1.3 0.8	ʔakʼːus	0	529
1637	Southeastern Pomo	FOOT	χ m a n	3 4 7 4	ACXN	GMAN	16	16.G.C 16.M.C 16.A.V 16.N.c	2.0 1.5 1.5 0.8	χman	0	515
1740	Southern Pomo	FOOT	kʰ aː m a	1 7 4 7	AXBZ	KAMA	17	17.K.C 17.A.V 17.M.C 17.A.V	2.0 1.5 1.75 0.8	kʰaːma	0	515
1837	Tipai	FOOT	m iː	4 7	AX	MI	18	18.M.C 18.I.V	2.0 1.5	miː	0	518
1927	Yahi	FOOT	l a l l a	5 7 5 5 7	AXMBZ	LALLA	19	19.L.C 19.A.V 19.L.c 19.L.C 19.A.V	2.0 1.5 1.1 1.75 0.8	lalla	0	516
2018	Yavapai	FOOT	m i	4 7	AX	MI	20	20.M.C 20.I.V	2.0 1.5	mi	0	518
#
30	Central Pomo	FULL	ʃ tʼ u tʼ	3 1 7 1	ACYN	STYT	1	1.S.C 1.T.C 1.Y.V 1.T.c	2.0 1.5 1.3 0.8	ʃtʼutʼ	0	530
121	Central Yana	FULL	p a n ʔ iː	1 7 4 1 7	AXMBZ	PANHI	2	2.P.C 2.A.V 2.N.c 2.H.C 2.I.V	2.0 1.5 1.1 1.75 0.8	panʔiː	0	531
213	Chimariko	FULL	h i ʦʼʲ o l a m	3 7 2 7 5 7 4	AXBYBYN	HICULAM	3	3.H.C 3.I.V 3.C.C 3.U.V 3.L.C 3.A.V 3.M.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	hiʦʼʲolam	0	532
330	Cocopa	FULL	ʧ p u ɾ	2 1 7 5	ACYN	CPYR	4	4.C.C 4.P.C 4.Y.V 4.R.c	2.0 1.5 1.3 0.8	ʧpuɾ	0	533
443	Eastern Pomo	FULL	pʼ i t̪ʼ	1 7 1	AXN	PIT	5	5.P.C 5.I.V 5.T.c	2.0 1.5 0.8	pʼit̪ʼ	0	534
552	Highland Chontal	FULL	n a m m a	4 7 4 4 7	AXMBZ	NAMMA	6	6.N.C 6.A.V 6.M.c 6.M.C 6.A.V	2.0 1.5 1.1 1.75 0.8	namma	0	535
663	Ipai	FULL	t̪ ə m u ɹ	1 7 4 7 5	AXBYN	TEMYR	7	7.T.C 7.E.V 7.M.C 7.Y.V 7.R.c	2.0 1.5 1.75 1.3 0.8	t̪əmuɹ	0	533
778	Karok	FULL	a x j a ɾ	7 3 6 7 5	XBCYN	AGJAR	8	8.A.V 8.G.C 8.J.C 8.A.V 8.R.c	1.5 1.75 1.5 1.3 0.8	axjaɾ	0	537
891	Kashaya	FULL	ʧ u tʼ aː q	2 7 1 7 1	AXBYN	CYTAK	9	9.C.C 9.Y.V 9.T.C 9.A.V 9.K.c	2.0 1.5 1.75 1.3 0.8	ʧutʼaːq	0	538
999	Mohave	FULL	t a p eː s m	1 7 1 7 3 4	AXBYBC	TAPESM	10	10.T.C 10.A.V 10.P.C 10.E.V 10.S.C 10.M.C	2.0 1.5 1.75 1.3 1.75 1.5	tapeːsm	0	539
1218	Northern Pomo	FULL	h a ʧʼ a	3 7 2 7	AXBZ	HACA	12	12.H.C 12.A.V 12.C.C 12.A.V	2.0 1.5 1.75 0.8	haʧʼa	0	540
1322	Northern Yana	FULL	p a ʔ n iː	1 7 1 4 7	AXBCZ	PAHNI	13	13.P.C 13.A.V 13.H.C 13.N.C 13.I.V	2.0 1.5 1.75 1.5 0.8	paʔniː	0	531
1422	Seri	FULL	k p o k t	1 1 7 1 1	ACYLN	KPUKT	14	14.K.C 14.P.C 14.U.V 14.K.c 14.T.c	2.0 1.5 1.3 1.1 0.8	kpokt	0	530
1531	Shasta	FULL	kʼ a h u t i k n a ʔ	1 7 3 7 1 7 1 4 7 1	AXBYBYBCYN	KAHYTIKNAH	15	15.K.C 15.A.V 15.H.C 15.Y.V 15.T.C 15.I.V 15.K.C 15.N.C 15.A.V 15.H.c	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.5 1.3 0.8	kʼahutiknaʔ	0	543
1638	Southeastern Pomo	FULL	χ a t̪ e m a t̪	3 7 1 7 4 7 1	AXBYBYN	GATEMAT	16	16.G.C 16.A.V 16.T.C 16.E.V 16.M.C 16.A.V 16.T.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	χat̪emat̪	0	544
1741	Southern Pomo	FULL	ʔ a h j a kʼ	1 7 3 6 7 1	AXBCYN	HAHJAK	17	17.H.C 17.A.V 17.H.C 17.J.C 17.A.V 17.K.c	2.0 1.5 1.75 1.5 1.3 0.8	ʔahjakʼ	0	545
1838	Tipai	FULL	t̪ ə m ʔ u r	1 7 4 1 7 5	AXMBYN	TEMHYR	18	18.T.C 18.E.V 18.M.c 18.H.C 18.Y.V 18.R.c	2.0 1.5 1.1 1.75 1.3 0.8	t̪əmʔur	0	533
1928	Yahi	FULL	p a ʔ n iː	1 7 1 4 7	AXBCZ	PAHNI	19	19.P.C 19.A.V 19.H.C 19.N.C 19.I.V	2.0 1.5 1.75 1.5 0.8	paʔniː	0	531
2019	Yavapai	FULL	t m p i r i	1 4 1 7 5 7	AXBYBZ	TMPIRI	20	20.T.C 20.M.V 20.P.C 20.I.V 20.R.C 20.I.V	2.0 1.5 1.75 1.3 1.75 0.8	tmpiri	0	548
#
31	Central Pomo	GIVE	d aː k a	1 7 1 7	AXBZ	TAKA	1	1.T.C 1.A.V 1.K.C 1.A.V	2.0 1.5 1.75 0.8	daːka	0	549
122	Central Yana	GIVE	h a l ʦ a w a u	3 7 5 2 7 6 7 7	AXMBYBYZ	HALCAWAY	2	2.H.C 2.A.V 2.L.c 2.C.C 2.A.V 2.W.C 2.A.V 2.Y.V	2.0 1.5 1.1 1.75 1.3 1.75 1.3 0.8	halʦawau	0	550
214	Chimariko	GIVE	h a w u t	3 7 6 7 1	AXBYN	HAWYT	3	3.H.C 3.A.V 3.W.C 3.Y.V 3.T.c	2.0 1.5 1.75 1.3 0.8	hawut	0	551
331	Cocopa	GIVE	iː	7	X	I	4	4.I.V	1.5	iː	0	552
444	Eastern Pomo	GIVE	d iː q aː	1 7 1 7	AXBZ	TIKA	5	5.T.C 5.I.V 5.K.C 5.A.V	2.0 1.5 1.75 0.8	diːqaː	0	549
553	Highland Chontal	GIVE	d e b i ʔ i ʔ m a	1 7 1 7 1 7 1 4 7	AXBYBYBCZ	TEPIHIHMA	6	6.T.C 6.E.V 6.P.C 6.I.V 6.H.C 6.I.V 6.H.C 6.M.C 6.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.5 0.8	debiʔiʔma	0	554
664	Ipai	GIVE	w i nʲ	6 7 4	AXN	WIN	7	7.W.C 7.I.V 7.N.c	2.0 1.5 0.8	winʲ	0	555
779	Karok	GIVE	eː h	7 3	XN	EH	8	8.E.V 8.H.c	1.5 0.8	eːh	0	556
892	Kashaya	GIVE	d i h q a	1 7 3 1 7	AXMBZ	TIHKA	9	9.T.C 9.I.V 9.H.c 9.K.C 9.A.V	2.0 1.5 1.1 1.75 0.8	dihqa	0	549
1000	Mohave	GIVE	a j m	7 6 4	XLN	AJM	10	10.A.V 10.J.c 10.M.c	1.5 1.1 0.8	ajm	0	558
1001	Mohave	GIVE	a a j m	7 7 6 4	XYLN	AAJM	10	10.A.V 10.A.V 10.J.c 10.M.c	1.5 1.3 1.1 0.8	aajm	0	558
1123	Northeastern Pomo	GIVE	h oː n	3 7 4	AXN	HUN	11	11.H.C 11.U.V 11.N.c	2.0 1.5 0.8	hoːn	0	559
1219	Northern Pomo	GIVE	d i k a	1 7 1 7	AXBZ	TIKA	12	12.T.C 12.I.V 12.K.C 12.A.V	2.0 1.5 1.75 0.8	dika	0	549
1323	Northern Yana	GIVE	h a l ʦ a w a u	3 7 5 2 7 6 7 7	AXMBYBYZ	HALCAWAY	13	13.H.C 13.A.V 13.L.c 13.C.C 13.A.V 13.W.C 13.A.V 13.Y.V	2.0 1.5 1.1 1.75 1.3 1.75 1.3 0.8	halʦawau	0	550
1423	Seri	GIVE	iː k ɛ	7 1 7	XBZ	IKE	14	14.I.V 14.K.C 14.E.V	1.5 1.75 0.8	iːkɛ	0	549
1532	Shasta	GIVE	t a w iː k	1 7 6 7 1	AXBYN	TAWIK	15	15.T.C 15.A.V 15.W.C 15.I.V 15.K.c	2.0 1.5 1.75 1.3 0.8	tawiːk	0	563
1639	Southeastern Pomo	GIVE	ʔ a q a	1 7 1 7	AXBZ	HAKA	16	16.H.C 16.A.V 16.K.C 16.A.V	2.0 1.5 1.75 0.8	ʔaqa	0	564
1742	Southern Pomo	GIVE	d i h k a	1 7 3 1 7	AXMBZ	TIHKA	17	17.T.C 17.I.V 17.H.c 17.K.C 17.A.V	2.0 1.5 1.1 1.75 0.8	dihka	0	549
1839	Tipai	GIVE	i ɲ	7 4	XN	IN	18	18.I.V 18.N.c	1.5 0.8	iɲ	0	555
2020	Yavapai	GIVE	ʔ e	1 7	AX	HE	20	20.H.C 20.E.V	2.0 1.5	ʔe	0	567
#
32	Central Pomo	GOOD	kʼ d i	1 1 7	ACZ	KTI	1	1.K.C 1.T.C 1.I.V	2.0 1.5 0.8	kʼdi	0	568
123	Central Yana	GOOD	ʦʼ u p ʔ	2 7 1 1	AXLN	CYPH	2	2.C.C 2.Y.V 2.P.c 2.H.c	2.0 1.5 1.1 0.8	ʦʼupʔ	0	569
215	Chimariko	GOOD	h i s i ʔ tʼ a	3 7 3 7 1 1 7	AXBYMBZ	HISIHTA	3	3.H.C 3.I.V 3.S.C 3.I.V 3.H.c 3.T.C 3.A.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	hisiʔtʼa	0	570
332	Cocopa	GOOD	p xʷ a j	1 3 7 6	ACXN	PGAJ	4	4.P.C 4.G.C 4.A.V 4.J.c	2.0 1.5 1.5 0.8	pxʷaj	0	571
445	Eastern Pomo	GOOD	qʼ oː d i j	1 7 1 7 6	AXBYN	KUTIJ	5	5.K.C 5.U.V 5.T.C 5.I.V 5.J.c	2.0 1.5 1.75 1.3 0.8	qʼoːdij	0	568
554	Highland Chontal	GOOD	ʔ a kʼ a	1 7 1 7	AXBZ	HAKA	6	6.H.C 6.A.V 6.K.C 6.A.V	2.0 1.5 1.75 0.8	ʔakʼa	0	573
665	Ipai	GOOD	ʔ ə x a n̪	1 7 3 7 4	AXBYN	HEGAN	7	7.H.C 7.E.V 7.G.C 7.A.V 7.N.c	2.0 1.5 1.75 1.3 0.8	ʔəxan̪	0	571
780	Karok	GOOD	j a β	6 7 3	AXN	JAB	8	8.J.C 8.A.V 8.B.c	2.0 1.5 0.8	jaβ	0	575
893	Kashaya	GOOD	qʼ o ʔ d i	1 7 1 1 7	AXMBZ	KUHTI	9	9.K.C 9.U.V 9.H.c 9.T.C 9.I.V	2.0 1.5 1.1 1.75 0.8	qʼoʔdi	0	568
1002	Mohave	GOOD	ʔ a h o t k	1 7 3 7 1 1	AXBYLN	HAHUTK	10	10.H.C 10.A.V 10.H.C 10.U.V 10.T.c 10.K.c	2.0 1.5 1.75 1.3 1.1 0.8	ʔahotk	0	577
1003	Mohave	GOOD	ʔ a h oː t k	1 7 3 7 1 1	AXBYLN	HAHUTK	10	10.H.C 10.A.V 10.H.C 10.U.V 10.T.c 10.K.c	2.0 1.5 1.75 1.3 1.1 0.8	ʔahoːtk	0	577
1124	Northeastern Pomo	GOOD	kʼ u d i	1 7 1 7	AXBZ	KYTI	11	11.K.C 11.Y.V 11.T.C 11.I.V	2.0 1.5 1.75 0.8	kʼudi	0	568
1220	Northern Pomo	GOOD	kʼ i d i	1 7 1 7	AXBZ	KITI	12	12.K.C 12.I.V 12.T.C 12.I.V	2.0 1.5 1.75 0.8	kʼidi	0	568
1324	Northern Yana	GOOD	ʦʼ u p ʔ	2 7 1 1	AXLN	CYPH	13	13.C.C 13.Y.V 13.P.c 13.H.c	2.0 1.5 1.1 0.8	ʦʼupʔ	0	569
1424	Seri	GOOD	k iː p ɛ	1 7 1 7	AXBZ	KIPE	14	14.K.C 14.I.V 14.P.C 14.E.V	2.0 1.5 1.75 0.8	kiːpɛ	0	581
1533	Shasta	GOOD	kʼ a r i sː a ʔ	1 7 5 7 3 7 1	AXBYBYN	KARISAH	15	15.K.C 15.A.V 15.R.C 15.I.V 15.S.C 15.A.V 15.H.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	kʼarisːaʔ	0	582
1640	Southeastern Pomo	GOOD	ʦʼ i m a	2 7 4 7	AXBZ	CIMA	16	16.C.C 16.I.V 16.M.C 16.A.V	2.0 1.5 1.75 0.8	ʦʼima	0	583
1743	Southern Pomo	GOOD	kʼ o ʔ d i	1 7 1 1 7	AXMBZ	KUHTI	17	17.K.C 17.U.V 17.H.c 17.T.C 17.I.V	2.0 1.5 1.1 1.75 0.8	kʼoʔdi	0	568
1840	Tipai	GOOD	ʔ iː x a n	1 7 3 7 4	AXBYN	HIGAN	18	18.H.C 18.I.V 18.G.C 18.A.V 18.N.c	2.0 1.5 1.75 1.3 0.8	ʔiːxan	0	571
1841	Tipai	GOOD	x a n	3 7 4	AXN	GAN	18	18.G.C 18.A.V 18.N.c	2.0 1.5 0.8	xan	0	571
1929	Yahi	GOOD	ʦʼ u p ʔ	2 7 1 1	AXLN	CYPH	19	19.C.C 19.Y.V 19.P.c 19.H.c	2.0 1.5 1.1 0.8	ʦʼupʔ	0	569
2021	Yavapai	GOOD	ʔ h a n i	1 3 7 4 7	ACXBZ	HHANI	20	20.H.C 20.H.C 20.A.V 20.N.C 20.I.V	2.0 1.5 1.5 1.75 0.8	ʔhani	0	577
#
33	Central Pomo	GREEN	ʦʼ aː kʰ i l	2 7 1 7 5	AXBYN	CAKIL	1	1.C.C 1.A.V 1.K.C 1.I.V 1.L.c	2.0 1.5 1.75 1.3 0.8	ʦʼaːkʰil	0	584
216	Chimariko	GREEN	h i m a m s u ʔ	3 7 4 7 4 3 7 1	AXBYMBYN	HIMAMSYH	3	3.H.C 3.I.V 3.M.C 3.A.V 3.M.c 3.S.C 3.Y.V 3.H.c	2.0 1.5 1.75 1.3 1.1 1.75 1.3 0.8	himamsuʔ	0	585
333	Cocopa	GREEN	x p s i w	3 1 3 7 6	ACCYN	GPSIW	4	4.G.C 4.P.C 4.S.C 4.I.V 4.W.c	2.0 1.5 1.5 1.3 0.8	xpsiw	0	586
446	Eastern Pomo	GREEN	ʦʼ aː b a ʦʼ aː b a kʰ	2 7 1 7 2 7 1 7 1	AXBYBYBYN	CAPACAPAK	5	5.C.C 5.A.V 5.P.C 5.A.V 5.C.C 5.A.V 5.P.C 5.A.V 5.K.c	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 0.8	ʦʼaːbaʦʼaːbakʰ	0	587
555	Highland Chontal	GREEN	ʔ a ʃ w a j ɡ a	1 7 3 6 7 6 1 7	AXBCYMBZ	HASWAJKA	6	6.H.C 6.A.V 6.S.C 6.W.C 6.A.V 6.J.c 6.K.C 6.A.V	2.0 1.5 1.75 1.5 1.3 1.1 1.75 0.8	ʔaʃwajɡa	0	588
666	Ipai	GREEN	x ə p ə ʂ i w	3 7 1 7 3 7 6	AXBYBYN	GEPESIW	7	7.G.C 7.E.V 7.P.C 7.E.V 7.S.C 7.I.V 7.W.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	xəpəʂiw	0	586
781	Karok	GREEN	θ u k i n k u n i ʃ	3 7 1 7 4 1 7 4 7 3	AXBYMBYBYN	DYKINKYNIS	8	8.D.C 8.Y.V 8.K.C 8.I.V 8.N.c 8.K.C 8.Y.V 8.N.C 8.I.V 8.S.c	2.0 1.5 1.75 1.3 1.1 1.75 1.3 1.75 1.3 0.8	θukinkuniʃ	0	590
894	Kashaya	GREEN	ʦʼ a qʰ aː l a	2 7 1 7 5 7	AXBYBZ	CAKALA	9	9.C.C 9.A.V 9.K.C 9.A.V 9.L.C 9.A.V	2.0 1.5 1.75 1.3 1.75 0.8	ʦʼaqʰaːla	0	584
1004	Mohave	GREEN	h a v a s uː k	3 7 3 7 3 7 1	AXBYBYN	HABASYK	10	10.H.C 10.A.V 10.B.C 10.A.V 10.S.C 10.Y.V 10.K.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	havasuːk	0	587
1125	Northeastern Pomo	GREEN	ʧ a m o r o n	2 7 4 7 5 7 4	AXBYBYN	CAMURUN	11	11.C.C 11.A.V 11.M.C 11.U.V 11.R.C 11.U.V 11.N.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	ʧamoron	0	593
1221	Northern Pomo	GREEN	ʦʼ a kʰ a tʼ	2 7 1 7 1	AXBYN	CAKAT	12	12.C.C 12.A.V 12.K.C 12.A.V 12.T.c	2.0 1.5 1.75 1.3 0.8	ʦʼakʰatʼ	0	584
1325	Northern Yana	GREEN	t a ʦʼ k a i s a	1 7 2 1 7 7 3 7	AXMBYYBZ	TACKAISA	13	13.T.C 13.A.V 13.C.c 13.K.C 13.A.V 13.I.V 13.S.C 13.A.V	2.0 1.5 1.1 1.75 1.3 1.3 1.75 0.8	taʦʼkaisa	0	595
1425	Seri	GREEN	k oː i ɬ	1 7 7 5	AXYN	KUIL	14	14.K.C 14.U.V 14.I.V 14.L.c	2.0 1.5 1.3 0.8	koːiɬ	0	596
1534	Shasta	GREEN	ʔ eː r i ʧ u m p a x i ʔ	1 7 5 7 2 7 4 1 7 3 7 1	AXBYBYMBYBYN	HERICYMPAGIH	15	15.H.C 15.E.V 15.R.C 15.I.V 15.C.C 15.Y.V 15.M.c 15.P.C 15.A.V 15.G.C 15.I.V 15.H.c	2.0 1.5 1.75 1.3 1.75 1.3 1.1 1.75 1.3 1.75 1.3 0.8	ʔeːriʧumpaxiʔ	0	597
1641	Southeastern Pomo	GREEN	ʦʼ i j a ʦʼ i j a	2 7 6 7 2 7 6 7	AXBYBYBZ	CIJACIJA	16	16.C.C 16.I.V 16.J.C 16.A.V 16.C.C 16.I.V 16.J.C 16.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	ʦʼijaʦʼija	0	598
1744	Southern Pomo	GREEN	ʦʼ a h kʰ i l	2 7 3 1 7 5	AXMBYN	CAHKIL	17	17.C.C 17.A.V 17.H.c 17.K.C 17.I.V 17.L.c	2.0 1.5 1.1 1.75 1.3 0.8	ʦʼahkʰil	0	599
1842	Tipai	GREEN	x ə p ʃ i w	3 7 1 3 7 6	AXBCYN	GEPSIW	18	18.G.C 18.E.V 18.P.C 18.S.C 18.I.V 18.W.c	2.0 1.5 1.75 1.5 1.3 0.8	xəpʃiw	0	586
1930	Yahi	GREEN	t a ʦʼ k a i s a	1 7 2 1 7 7 3 7	AXMBYYBZ	TACKAISA	19	19.T.C 19.A.V 19.C.c 19.K.C 19.A.V 19.I.V 19.S.C 19.A.V	2.0 1.5 1.1 1.75 1.3 1.3 1.75 0.8	taʦʼkaisa	0	595
2022	Yavapai	GREEN	h a β s u w i	3 7 3 3 7 6 7	AXMBYBZ	HABSYWI	20	20.H.C 20.A.V 20.B.c 20.S.C 20.Y.V 20.W.C 20.I.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	haβsuwi	0	602
#
34	Central Pomo	HAIR	ʔ eː	1 7	AX	HE	1	1.H.C 1.E.V	2.0 1.5	ʔeː	0	603
124	Central Yana	HAIR	kʼ u j u l l a	1 7 6 7 5 5 7	AXBYMBZ	KYJYLLA	2	2.K.C 2.Y.V 2.J.C 2.Y.V 2.L.c 2.L.C 2.A.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	kʼujulla	0	604
217	Chimariko	HAIR	h i mː i	3 7 4 7	AXBZ	HIMI	3	3.H.C 3.I.V 3.M.C 3.I.V	2.0 1.5 1.75 0.8	himːi	0	605
334	Cocopa	HAIR	m xʷ a ɬ	4 3 7 5	ACYN	MGAL	4	4.M.C 4.G.C 4.A.V 4.L.c	2.0 1.5 1.3 0.8	mxʷaɬ	0	606
447	Eastern Pomo	HAIR	m uː s u	4 7 3 7	AXBZ	MYSY	5	5.M.C 5.Y.V 5.S.C 5.Y.V	2.0 1.5 1.75 0.8	muːsu	0	607
556	Highland Chontal	HAIR	ɬ a ʍ a k	5 7 6 7 1	AXBYN	LAMAK	6	6.L.C 6.A.V 6.M.C 6.A.V 6.K.c	2.0 1.5 1.75 1.3 0.8	ɬaʍak	0	608
667	Ipai	HAIR	x ə ɬʲ t̪ aː	3 7 5 1 7	AXMBZ	GELTA	7	7.G.C 7.E.V 7.L.c 7.T.C 7.A.V	2.0 1.5 1.1 1.75 0.8	xəɬʲt̪aː	0	609
